Bolesław Machnio;1919-07-04;Jastrzębia woj. radomskie;Klub Parlamentarny Polskiego Stronnictwa Ludowego;37 Radom;;M
Ryszard Kujawa;1932-07-03;Przyjma;Klub Parlamentarny Polskiego Stronnictwa Ludowego;19 Konin;;M
Maria Olszewska;1948-04-14;Iskrzynia;Klub Parlamentarny Polskiego Stronnictwa Ludowego;22 Krosno;;F
Marek Mazurkiewicz;1931-06-20;Wilno;Sojusz Lewicy Demokratycznej Klub Parlamentarny;50 Wrocław;;M
Władysław Bułka;1936-03-29;Rycerka Górna;Sojusz Lewicy Demokratycznej Klub Parlamentarny;05 Bielsko-Biała;;M
Ryszard Zając;NA;NA;Sojusz Lewicy Demokratycznej Klub Parlamentarny;15 Sosnowiec;;M
Jan Kubik;1944-01-02;Grębocin;Klub Parlamentarny Polskiego Stronnictwa Ludowego;21 Kraków;;M
Jerzy Pilarczyk;1949-03-18;Pudłówek;Sojusz Lewicy Demokratycznej Klub Parlamentarny;30 Opole;;M
Zdzisław Tuszyński;NA;NA;Sojusz Lewicy Demokratycznej Klub Parlamentarny;35 Poznań;;M
Jerzy Wierchowicz;1951-08-04;Gorzów;Klub Parlamentarny Unii Wolności;12 Gorzów Wielkopolski;;M
Andrzej Bober;1950-07-16;Boguchwały;Klub Parlamentarny Unii Wolności;29 Olsztyn;;M
Jerzy Ciemniewski;1939-08-02;Warszawa;Klub Parlamentarny Unii Wolności;23 Legnica;;M
Wiesław Andrzej Szczepański;1960-06-01;Chrośnica;Sojusz Lewicy Demokratycznej Klub Parlamentarny;24 Leszno;;M
Jan Pieniądz;1941-12-05;Bielowy Pilzno;Klub Parlamentarny Polskiego Stronnictwa Ludowego;46 Tarnów;;M
Jacek Vieth;1940-05-22;Radom;poseł niezrzeszony;37 Radom;;M
Krzysztof Król;1963-10-05;Warszawa;Koło Parlamentarne Konfederacji Polski Niepodległej;01 Warszawa;;M
Renata Szynalska;1969-10-14;Kalisz;Sojusz Lewicy Demokratycznej Klub Parlamentarny;14 Kalisz;;F
Jerzy Gwiżdż;1954-08-10;Nowy Sącz;Koło Parlamentarne Porozumienie Prawicy - Solidarni w Wyborach;28 Nowy Sącz;;M
Adam Słomka;1964-11-23;Cieszyn;Federacyjny Klub Parlamentarny na rzecz Akcji Wyborczej Solidarność;16 Katowice;;M
Jan Olszowski;1947-12-23;Opole;Klub Parlamentarny Unii Wolności;02 Warszawa;;M
Stanisław Kowalczyk;1942-09-18;Szyszki woj. siedleckie;Sojusz Lewicy Demokratycznej Klub Parlamentarny;29 Olsztyn;;M
Henryk Siedlecki;1943-10-04;Mgoszcz;poseł niezrzeszony;10 Elbląg;;M
Wiesława Ziółkowska;1950-05-21;Poznań;Unia Pracy Klub Parlamentarny;35 Poznań;;F
Ryszard Bondyra;1956-08-24;Komarów;Klub Parlamentarny Polskiego Stronnictwa Ludowego;51 Zamość;;M
Jerzy Kado;1941-04-07;Margonin;Klub Parlamentarny Polskiego Stronnictwa Ludowego;32 Piła;;M
Aleksandra Małachowska;1950-03-10;Tarczyn;Klub Parlamentarny Polskiego Stronnictwa Ludowego;02 Warszawa;;F
