nm0932912;Jay Wilsey;36;1896;Bringin' Home the Bacon|Fast and Fearless|Hard-Hittin' Hamilton|Rarin' to Go|The Desert Demon|Bad Man's Bluff|Coming an' Going|Deuce High|Rawhide|The Roaring Rider|Speedy Spurs|The Galloping Gobs|Pals in Peril|The Ridin' Rowdy|The Ballyhoo Buster|The Cheyenne Kid|South of Sonora|Trails of the Golden West|Riders of the Golden Gulch|Wheels of Destiny|The Interferin' Gent|Lighting Bill|Double Action Daniels|The Fighting Cowboy|The Obligin' Buckaroo|On the Go|Quicker'n Lightnin'|Roarin' Broncs|The Saddle Cyclone|Adventures of Texas Jack|Trumpin' Trouble|The Whirlwind Rider|Rawhide Romance|A Final Reckoning|Hoodoo Ranch|Full Speed|
nm0607273;Pete Morrison;38;1890;At the Point of a Gun|The Best Bad Man|Crossing Trails|The Better Man Wins|Daring Danger|The Ghost City|Black Gold|Buckin' the West|Pioneer's Gold|Always Ridin' to Win|Cowboy Grit|The Mystery of the Lost Ranch|One Shot Ranger|Range Buzzards|Triple Action|Blue Blazes|Bucking the Truth|Chasing Trouble|Riders of the Golden Gulch|Cactus Crandall|Keith of the Border|The Law's Outlaw|The Three Outcasts|The Empty Saddle|The Ghost Rider|Dangerous Love|A Ropin' Ridin' Fool|Santa Fe Pete|Stampede Thunder|West of Arizona|West vs. East|Western Blood|A Good Loser|Fighting Back|Duty First|Making Good|Smilin' On|The Long Trail|
nm0000810;Gene Autry;39;1907;Tumbling Tumbleweeds|Comin' 'Round the Mountain|Guns and Guitars|The Old Corral|Ride, Ranger, Ride|The Singing Vagabond|Boots and Saddles|The Old Barn Dance|Public Cowboy No. 1|Springtime in the Rockies|Yodelin' Kid from Pine Ridge|Prairie Moon|Mexicali Rose|Mountain Rhythm|Carolina Moon|Gaucho Serenade|Rancho Grande|Back in the Saddle|The Singing Hill|Sunset in Wyoming|Cowboy Serenade|The Last Round-up|Robin Hood of Texas|The Strawberry Roan|The Big Sombrero|The Cowboy and the Indians|Riders in the Sky|The Blazing Sun|Indian Territory|Mule Train|Gene Autry and The Mounties|The Hills of Utah|Silver Canyon|Texans Never Cry|Whirlwind|Wagon Team|On Top of Old Smoky|Pack Train|Winning of the West|
nm0193793;Bob Custer;41;1898;Flashing Spurs|Trigger Fingers|A Man of Nerve|The Range Terror|That Man Jack!|Beyond the Rockies|The Border Whirlwind|The Dead Line|The Devil's Gulch|The Dude Cowboy|The Fighting Boob|Bulldog Pluck|Arizona Days|The Law of the Mounted|Manhattan Cowboy|Silent Trail|Texas Tommy|Code of the West|Headin' Westward|The Last Round-up|The Oklahoma Kid|Covered Wagon Trails|O'Malley Rides Alone|The Parting of the Trails|Under Texas Skies|Headin' for Trouble|Law of the Rio Grande|Quick Trigger Lee|The Scarlet Brand|Law of the Wild|Ambush Valley|The Fighting Hombre|Galloping Thunder|Galloping Vengeance|Hair-Trigger Baxter|On the Divide|The Ridin' Streak|The Terror of Bar X|The Texas Bearcat|Cactus Trails|No Man's Law|
nm0907404;Hal Taliaferro;41;1895;The Hurricane Horseman|Tearin' Loose|Ace of Action|Double Daring|The Fighting Cheat|The Roaring Rider|Twisted Triggers|The Cyclone Cowboy|The Meddlin' Stranger|The Soda Water Cowboy|White Pebbles|Desperate Courage|Flyin' Buckaroo|Saddle Mates|Tearin' Into Trouble|Trails of Danger|Flying Lariats|Hell's Valley|Riders of the Cactus|Deadwood Pass|The Way of the West|Danger Trails|Silent Valley|Six Gun Justice|The Vanishing Riders|Avenging Waters|Law and Lead|Law of the Ranger|One Man Justice|The Rangers Step In|Pioneer Trail|Frontiers of '49|Vanishing Hoofs|Pals of the West|Skedaddle Gold|Adventures of Texas Jack|Western Hearts|The Lone Bandit|Range Warfare|Western Racketeers|So This Is Arizona|
nm0000078;John Wayne;41;1907;The Big Stampede|The Man from Monterey|Sagebrush Trail|The Telegraph Trail|'Neath the Arizona Skies|Randy Rides Alone|The Dawn Rider|Lawless Range|Rainbow Valley|Westward Ho|King of the Pecos|The Lawless Nineties|The Lonely Trail|The Oregon Trail|Overland Stage Raiders|Red River Range|Allegheny Uprising|New Frontier|The Night Riders|Stagecoach|Three Texas Steers|Wyoming Outlaw|Lady from Louisiana|The Spoilers|Dakota|3 Godfathers|Fort Apache|She Wore a Yellow Ribbon|The Searchers|Rio Bravo|How the West Was Won|The Man Who Shot Liberty Valance|Circus World|The Sons of Katie Elder|The War Wagon|True Grit|The Undefeated|Big Jake|The Cowboys|Cahill U.S. Marshal|Rooster Cogburn|
nm0134831;Yakima Canutt;41;1895;The Desert Hawk|Scar Hanan|Wild Horse Canyon|The Devil Horse|The Fighting Stallion|The Iron Rider|The Vanishing West|Bad Men's Money|Captain Cowboy|Riders of the Storm|Canyon Hawks|The Cheyenne Kid|Firebrand Jordan|The Lonesome Trail|The Hurricane Horseman|Riders of the Golden Gulch|Fighting Texans|Sagebrush Trail|Randy Rides Alone|Cyclone of the Saddle|Outlaw Rule|The Oregon Trail|The Circle of Death|The Girl Who Dared|The Riding Comet|Desert Greed|The Forbidden Range|Hell Hounds of the Plains|The Human Tornado|King of the Rodeo|The Outlaw Breaker|Ridin' Mad|Romance and Rustlers|The Strange Rider|A Texan's Honor|The Three Outcasts|A Two-Fisted Sheriff|White Thunder|Wolves of the Road|Battling Buckaroo|Pals of the West|
nm0267916;Franklyn Farnum;42;1878;Vanishing Trails|The Fighting Stranger|The Hunger of the Blood|The Last Chance|The Raiders|The Struggle|The White Masks|Cross Roads|The Firebrand|Gold Grabbers|Gun Shy|Smiling Jim|So This Is Arizona|Angel Citizens|Trail's End|When East Comes West|The Man Getter|Baffled|Calibre 45|Courage|Crossed Trails|A Desperate Adventure|Western Vengeance|The Bandit Tamer|Border Intrigue|The Gambling Fool|Hell's Valley|Human Targets|Frontier Days|Desert Mesa|The Ghost Rider|In Early Arizona|Romance of the Rockies|Rough Going|Pals of the West|Texas|Two Fisted Tenderfoot|Two Gun Sap|The Galloping Devil|Double-Barreled Justice|Go-Get-Em Garringer|Billy the Kid|
nm0823633;Charles Starrett;43;1903;Undercover Men|Code of the Range|Stampede|One Man Justice|Two-Fisted Sheriff|Law of the Plains|Outlaws of the Prairie|Riders of Black River|Rio Grande|Texas Stampede|The Thundering West|Western Caravans|Bullets for Rustlers|The Durango Kid|Texas Stagecoach|Thundering Frontier|Outlaws of the Panhandle|The Pinto Kid|Riders of the Badlands|Cowboy in the Clouds|Law of the Northwest|Cowboy from Lonesome River|Sagebrush Heroes|Outlaws of the Rockies|Rustlers of the Badlands|Law of the Canyon|Six-Gun Law|South of Death Valley|Across the Badlands|Lightning Guns|Outcasts of Black Mesa|Raiders of Tomahawk Creek|Streets of Ghost Town|Texas Dynamo|Fort Savage Raiders|Pecos River|Ridin' the Outlaw Trail|Snake River Desperadoes|Junction City|The Medico of Painted Springs|Westbound Mail|The Fighting Buckaroo|Rough Ridin' Justice|
nm0167395;Andy Clyde;43;1892;Arizona Territory|Bad Lands|Three Men from Texas|Border Vigilantes|Doomed Caravan|In Old Colorado|Outlaws of the Desert|Pirates on Horseback|Riders of the Timberline|Secret of the Wastelands|Twilight on the Trail|Wide Open Town|Lost Canyon|Undercover Man|Bar 20|Border Patrol|Colt Comrades|False Colors|Hoppy Serves a Writ|Leather Burners|Mystery Man|Riders of the Deadline|Sundown Riders|The Devil's Playground|Fool's Gold|Borrowed Trouble|Dangerous Venture|Hoppy's Holiday|Unexpected Guest|The Dead Don't Dream|False Paradise|Strange Gamble|Crashing Thru|Haunted Trails|Range Land|Riders of the Dusk|Shadows of the West|Cherokee Uprising|Fence Riders|Gunslingers|Outlaws of Texas|Silver Raiders|Abilene Trail|
nm0485226;Allan Lane;45;1909;King of the Mounties|Daredevils of the West|Sheriff of Sundown|Silver City Kid|Stagecoach to Monterey|The Topeka Terror|Trail of Kit Carson|Santa Fe Uprising|Stagecoach to Denver|Homesteaders of Paradise Valley|Marshal of Cripple Creek|Oregon Trail Scouts|Rustlers of Devil's Canyon|Vigilantes of Boomtown|The Wild Frontier|The Bold Frontiersman|Carson City Raiders|The Denver Kid|Desperadoes of Dodge City|Oklahoma Badlands|Renegades of Sonora|Bandit King of Texas|Frontier Investigator|Navajo Trail Raiders|Powder River Rustlers|The Wyoming Bandit|Frisco Tornado|Rustlers on Horseback|Salt Lake Raiders|Vigilante Hideout|Desert of Lost Men|Fort Dodge Stampede|Rough Riders of Durango|Wells Fargo Gunmaster|Black Hills Ambush|Captive of Billy the Kid|Desperadoes' Outpost|Leadville Gunslinger|Thundering Caravans|Bandits of the West|El Paso Stampede|Marshal of Cedar Rock|Savage Frontier|Gunmen of Abilene|Covered Wagon Raid|
nm0924307;Slim Whitaker;45;1893;The Man from Bitter Roots|A Desperate Chance|The Big Stunt|Border Intrigue|The Hurricane Horseman|Tearin' Loose|Ace of Action|The Bandit Buster|Bucking the Truth|Double Daring|The Fighting Cheat|The Ramblin' Galoot|Rawhide|Speedy Spurs|The Twin Triggers|The Ridin' Rowdy|The Soda Water Cowboy|Desperate Courage|Manhattan Cowboy|Saddle Mates|Bad Men's Money|Captain Cowboy|Headin' Westward|An Oklahoma Cowboy|Riders of the Storm|Wyoming Tornado|The Cactus Kid|Arizona Bad Man|Terror of the Plains|Phantom Gold|Pioneer Trail|Rolling Caravans|Frontiers of '49|The Law Comes to Texas|Lone Star Pioneers|Overland Riders|The Obligin' Buckaroo|On the Go|Blazing Guns|Trumpin' Trouble|The Lone Bandit|The Iron Fist|Full Speed|Billy the Kid|Valley of Badmen|
nm0054117;Roy Barcroft;46;1902;Stage to Chino|Raiders of Sunset Pass|Sheriff of Sundown|The Cherokee Flash|Colorado Pioneers|Santa Fe Saddlemates|Alias Billy the Kid|Stagecoach to Denver|Sun Valley Cyclone|Last Frontier Uprising|Oregon Trail Scouts|Vigilantes of Boomtown|The Bold Frontiersman|Desperadoes of Dodge City|Oklahoma Badlands|Prince of the Plains|Renegades of Sonora|Frontier Investigator|Law of the Golden West|Outcasts of the Trail|Pioneer Marshal|Powder River Rustlers|Ranger of Cherokee Strip|San Antone Ambush|South of Rio|Desperadoes of the West|The James Brothers of Missouri|The Missourians|Rustlers on Horseback|Salt Lake Raiders|Under Mexicali Stars|Vigilante Hideout|Arizona Manhunt|Desert of Lost Men|Don Daredevil Rides Again|Fort Dodge Stampede|Rodeo King and the Senorita|Desperadoes' Outpost|Thundering Caravans|Bandits of the West|Marshal of Cedar Rock|Shadows of Tombstone|Last Stagecoach West|Gunmen of Abilene|Wild Horse Ambush|Lone Texas Ranger|
nm0163417;Tom London;48;1889;Colorado|Ghost City|Boomerang Justice|The Long Chance|With Naked Fists|The Loser's End|Riding Double|The Blood Bond|The Cowboy Musketeer|The Demon Rider|Luck and Sand|The Shield of Silence|Three in Exile|Win, Lose or Draw|Chasing Trouble|Code of the Northwest|The Grey Devil|West of the Rainbow's End|Border Blackbirds|The Golden Stallion|The Long Loop on the Pecos|The Apache Raider|The Bronc Stomper|The Mystery Rider|The Price of Fear|Put 'Em Up|The Border Wildcat|The Harvest of Hate|Under Texas Skies|Trails of the Golden West|Trailing the Killer|Outlaw's Highway|Rio Rattler|Riders from Nowhere|Stagecoach to Monterey|The Cherokee Flash|Sheriff of Cimarron|Trail of Kit Carson|Alias Billy the Kid|Days of Buffalo Bill|Red River Renegades|Rio Grande Raiders|Marshal of Cripple Creek|Brand of Fear|Desert Greed|Ferocious Pal|Clicking Hoofs|Valley of Badmen|
nm0674741;Jack Perrin;49;1896;Golden Silence|The Santa Fe Trail|Coyote Fangs|Crashin' Through|Riders of the Plains|Travelin' Fast|Cactus Trails|The Grey Devil|The Man from Oklahoma|West of the Rainbow's End|Guardians of the Wild|Two Outlaws|The Vanishing West|The Harvest of Hate|Hoofbeats of Vengeance|Overland Bound|Plunging Hoofs|Wild Blood|The Apache Kid's Escape|Phantom of the Desert|Lariats and Six-Shooters|The Sheriff's Secret|Wild West Whoopee|Jaws of Justice|The Cactus Kid|North of Arizona|Texas Jack|Desert Justice|Gun Grit|Shadows on the Range|In the West|Rawhide Mail|Shootin' Square|Wolf Riders|A Ridin' Gent|The Seventh Sheriff|Starlight's Revenge|The Thunderbolt Strikes|Thunderbolt's Tracks|The Lone Horseman|Western Justice|Lahoma|Canyon Rustlers|Desert Madness|Double-Fisted|Ridin' West|Code of the Range|The Laffin' Fool|Up and at 'Em|
nm0254381;Bill Elliott;49;1904;Trailin' West|In Early Arizona|The Great Adventures of Wild Bill Hickok|Frontiers of '49|The Law Comes to Texas|Lone Star Pioneers|Overland with Kit Carson|Taming of the West|The Return of Wild Bill|King of Dodge City|North from the Lone Star|The Return of Daniel Boone|The Son of Davy Crockett|Bordertown Gun Fighters|Calling Wild Bill Elliott|Death Valley Manhunt|The Man from Thunder River|Overland Mail Robbery|Wagon Tracks West|Cheyenne Wildcat|Marshal of Reno|The San Antonio Kid|Sheriff of Las Vegas|Tucson Raiders|Vigilantes of Dodge City|Colorado Pioneers|Marshal of Laredo|Phantom of the Plains|Wagon Wheels Westward|California Gold Rush|Plainsman and the Lady|Sheriff of Redwood Valley|Sun Valley Cyclone|Wyoming|Hellfire|The Longhorn|Fargo|Kansas Territory|The Maverick|Waco|Rebel City|Topeka|Bitter Creek|The Forty-Niners|Hands Across the Rockies|Conquest of Cheyenne|The Homesteaders|Lone Texas Ranger|Great Stagecoach Robbery|
nm0101955;William Boyd;55;1895;The Last Frontier|Jim, the Conqueror|The Painted Desert|Men of America|The Eagle's Brood|Hop-a-Long Cassidy|Bar 20 Rides Again|Call of the Prairie|Heart of the West|Three on the Trail|Trail Dust|Hills of Old Wyoming|Hopalong Rides Again|North of the Rio Grande|Rustlers' Valley|Bar 20 Justice|The Frontiersmen|In Old Mexico|Partners of the Plains|Pride of the West|Sunset Trail|Law of the Pampas|Range War|Silver on the Sage|Santa Fe Marshal|The Showdown|Three Men from Texas|Border Vigilantes|Doomed Caravan|In Old Colorado|Outlaws of the Desert|Pirates on Horseback|Riders of the Timberline|Secret of the Wastelands|Twilight on the Trail|Wide Open Town|Lost Canyon|Undercover Man|Bar 20|Border Patrol|Colt Comrades|False Colors|Hoppy Serves a Writ|Leather Burners|Mystery Man|Riders of the Deadline|The Devil's Playground|Fool's Gold|Borrowed Trouble|Dangerous Venture|Hoppy's Holiday|Unexpected Guest|The Dead Don't Dream|False Paradise|Strange Gamble|
nm0562770;Ken Maynard;55;1895;$50,000 Reward|The Demon Rider|Fighting Courage|The Unknown Cavalier|The Devil's Saddle|The Land Beyond the Law|The Overland Stage|The Red Raiders|The Code of the Scarlet|The Glorious Trail|The Phantom City|The Wagon Show|The California Mail|The Royal Rider|Señor Americano|The Wagon Master|Lucky Larkin|Parade of the West|Song of the Caballero|The Two Gun Man|Between Fighting Men|Come On, Tarzan|Dynamite Ranch|Hell-Fire Austin|The Pocatello Kid|Texas Gun Fighter|Tombstone Canyon|Whistlin' Dan|Drum Taps|Strawberry Roan|King of the Arena|The Lone Avenger|Phantom Thunderbolt|Smoking Guns|The Fiddlin' Buckaroo|Gun Justice|The Trail Drive|Wheels of Destiny|Western Courage|Western Frontier|Avenging Waters|The Cattle Thief|The Fugitive Sheriff|Six-Shootin' Sheriff|Flaming Lead|Lightning Strikes West|Blazing Guns|Death Valley Rangers|The Law Rides Again|Wild Horse Stampede|Arizona Whirlwind|Westward Bound|The Grey Vulture|The Upland Rider|The Marshal of Windy Hollow|
nm0571186;Lafe McKee;56;1872;Blood Test|Bringin' Home the Bacon|A Desperate Chance|The Eagle's Claw|Hard-Hittin' Hamilton|Triple Action|The Baited Trap|The Bandit Buster|The Man from Oklahoma|The Twin Triggers|The Ridin' Rowdy|The Ballyhoo Buster|Desperate Courage|Manhattan Cowboy|Painted Trail|The Riding Renegade|Saddle Mates|Trail Riders|The California Mail|Code of Honor|Near the Rainbow's End|The Utah Kid|Hell's Valley|Partners of the Trail|End of the Trail|Deadwood Pass|Jaws of Justice|Frontier Days|Big Boy Rides Again|The Hawk|Kid Courageous|Last of the Warrens|Law of the Ranger|Mystery Range|Rolling Caravans|Six-Shootin' Sheriff|Wild Horse Valley|The Silent Rider|Hell Hounds of the Plains|The Human Tornado|Lightning Range|Battling Buckaroo|Fort Frayne|The Lone Wagon|Wolf Riders|On the Divide|On the Go|Roarin' Broncs|Blazing Guns|Trailin' Back|The Upland Rider|West of the Law|Rawhide Romance|Fighting Jim Grant|Full Speed|Below the Border|
nm0594291;Tom Mix;57;1880;In the Days of the Thundering Herd|A Child of the Prairie|The Heart of Texas Ryan|Cupid's Roundup|Fame and Fortune|Mr. Logan, U.S.A.|Western Blood|The Coming of the Law|Fighting for Gold|Hell-Roarin' Reform|Rough-Riding Romance|The Speed Maniac|Treat 'Em Rough|The Wilderness Trail|Desert Love|The Terror|3 Gold Coins|The Untamed|After Your Own Heart|Hands Off!|The Night Horsemen|A Ridin' Romeo|Catch My Smoke|Do and Dare|The Fighting Streak|For Big Stakes|Just Tony|Eyes of the Forest|The Lone Star Ranger|Mile-a-Minute Romeo|Stepping Fast|Three Jumps Ahead|The Deadwood Coach|The Trouble Shooter|The Everlasting Whisper|The Rainbow Trail|Riders of the Purple Sage|The Canyon of Light|The Great K & A Train Robbery|My Own Pal|The Yankee Señor|The Circus Ace|The Last Trail|Outlaws of Red River|Tumbling River|Daredevil's Reward|Hello Cheyenne|Horseman of the Plains|Painted Post|The Drifter|Outlawed|Hidden Gold|My Pal, the King|The Rider of Death Valley|The Texas Bad Man|The Rustler's Roundup|Terror Trail|
nm0003706;Tim McCoy;58;1891;The Thundering Herd|War Paint|California|The Frontiersman|Spoilers of the West|Beyond the Sierras|The Law of the Range|Riders of the Dark|The Desert Rider|Morgan's Last Raid|The Overland Telegraph|Sioux Blood|The Indians Are Coming|The Fighting Fool|The One Way Trail|Shotgun Pass|Daring Danger|End of the Trail|The Riding Tornado|The Western Code|Cornered|Fighting for Justice|Rusty Rides Alone|The Whirlwind|Bulldog Courage|Fighting Shadows|Justice of the Range|Law Beyond the Range|The Man from Guntown|The Outlaw Deputy|Riding Wild|Square Shooter|Aces and Eights|Border Caballero|Lightnin' Bill Carson|The Lion's Den|The Traitor|Code of the Rangers|Lightning Carson Rides Again|Six-Gun Trail|Code of the Cactus|Outlaws' Paradise|Texas Wildcats|Trigger Fingers|Arizona Gang Busters|Frontier Crusader|Gun Code|Riders of Black Mountain|Straight Shooter|Texas Renegades|The Gunman from Bodie|The Texas Marshal|Below the Border|Down Texas Way|Riders of the West|West of the Law|The Westerner|The Revenge Rider|
nm0398300;Jack Hoxie;59;1885;Fatherhood|The Three Godfathers|'Blue Blazes' Rawden|Death Valley Kid|A Man from Nowhere|Thunderbolt Jack|Wolf Tracks|The Broken Spur|Cyclone Bliss|Devil Dog Dawson|The Double O|Barb Wire|The Crow's Nest|The Desert Bridegroom|The Desert's Crucible|Don Quickshot of the Rio Grande|Men in the Raw|The Red Warning|The Back Trail|Daring Chances|Fighting Fury|The Galloping Ace|The Man from Wyoming|The Phantom Horseman|Ridgeway of Montana|The Western Wallop|Bustin' Thru|Don Dare Devil|Flying Hoofs|Hidden Loot|The Red Rider|Ridin' Thunder|A Roaring Adventure|The Sign of the Cactus|Two-Fisted Jones|The White Outlaw|The Border Sheriff|The Demon|The Last Frontier|Red Hot Leather|A Six Shootin' Romance|The Wild Horse Stampede|Heroes of the Wild|Men of Daring|The Rambling Ranger|Rough and Ready|The Western Whirlwind|Gold|Outlaw Justice|Trouble Busters|Gun Law|Via Pony Express|The Forbidden Trail|Hills of Hate|Back Fire|Two-Fisted Jefferson|Gallopin' Through|Dead or Alive|Riders of the Law|
nm0371025;George 'Gabby' Hayes;61;1885;The Nevada Buckaroo|The Fighting Champ|The Man from Hell's Edges|The Night Rider|Riders of the Desert|Breed of the Border|Crashin' Broadway|The Fugitive|The Gallant Fool|Galloping Romeo|The Brand of Hate|Randy Rides Alone|The Eagle's Brood|Hop-a-Long Cassidy|Rainbow Valley|The Throwback|Tombstone Terror|Tumbling Tumbleweeds|Bar 20 Rides Again|Call of the Prairie|Heart of the West|The Lawless Nineties|Swifty|Trail Dust|Valley of the Lawless|Hills of Old Wyoming|Hopalong Rides Again|North of the Rio Grande|Rustlers' Valley|Bar 20 Justice|The Frontiersmen|In Old Mexico|Pride of the West|Sunset Trail|Silver on the Sage|The Border Legion|Young Buffalo Bill|Red River Valley|Man from Cheyenne|Sunset Serenade|Bordertown Gun Fighters|Calling Wild Bill Elliott|Death Valley Manhunt|The Man from Thunder River|Overland Mail Robbery|Wagon Tracks West|Marshal of Reno|Tucson Raiders|Bells of Rosarita|Don't Fence Me In|Badman's Territory|My Pal Trigger|Rainbow Over Texas|Under Nevada Skies|Trail Street|Wyoming|Albuquerque|Return of the Bad Men|The Untamed Breed|El Paso|The Cariboo Trail|
nm0651627;Bud Osborne;61;1884;A Knight of the Range|The Raiders|The Struggle|Barriers of Folly|Boomerang Justice|The Prairie Mystery|White Eagle|The Ghost City|Cyclone Buddy|The Loser's End|The Way of a Man|Across the Deadline|Cowboy Courage|The Fighting Ranger|Win, Lose or Draw|The Outlaw Express|Without Orders|Border Blackbirds|The Long Loop on the Pecos|Pioneers of the West|Riders of the West|Speeding Hoofs|The Bronc Stomper|The Law of the Mounted|The Mystery Rider|Secrets of the Range|Texas Tommy|The Vanishing Rider|Bad Men's Money|The Cowboy and the Outlaw|The Last Round-up|The Smiling Terror|West of the Rockies|Wyoming Tornado|The Apache Kid's Escape|Breezy Bill|Call of the Desert|The Canyon of Missing Men|O'Malley Rides Alone|The Law Comes to Texas|Pioneer Days|Son of Geronimo: Apache Avenger|Gun Smoke|King of the Herd|Hell Hounds of the Plains|Lawless Trails|Lighting Bill|Don Desperado|The Empty Saddle|Shootin' Square|Flash o' Lightning|On the Divide|Rider of the Law|A Texas Cowboy|Cheyenne Trails|The Thrill Chaser|Where the West Begins|The Galloping Devil|Far Western Trails|Forbidden Trails|Let Him Buck|
nm0316995;Hoot Gibson;66;1892;A Knight of the Range|A Marked Man|Straight Shooting|Action|The Fire Eater|Sure Fire|The Bear Cat|Headin' West|Kindled Courage|The Loaded Door|The Lone Hand|Ridin' Wild|Step on It!|Dead Game|The Ramblin' Kid|Shootin' for Love|Hook and Ladder|Ride for Your Life|The Ridin' Kid from Powder River|The Hurricane Kid|Spook Ranch|Taming the West|Arizona Sweepstakes|The Buckaroo Kid|The Man in the Saddle|The Phantom Bullet|The Denver Dude|A Hero on Horseback|Painted Ponies|The Prairie King|The Silent Rider|Clearing the Trail|The Flyin' Cowboy|Riding for Fame|A Trick of Hearts|King of the Rodeo|The Lariat Kid|The Long, Long Trail|Points West|Smilin' Guns|The Winged Horseman|The Mounted Stranger|Spurs|Trigger Tricks|The Hard Hombre|Wild Horse|The Boiling Point|The Gay Buckaroo|A Man's Land|Spirit of the West|The Dude Bandit|Rainbow's End|Sunset Range|Feud of the West|The Last Outlaw|Lucky Terror|The Riding Avenger|Swifty|Blazing Guns|Death Valley Rangers|The Law Rides Again|Wild Horse Stampede|Arizona Whirlwind|Sonora Stagecoach|Trigger Law|Westward Bound|
nm0002503;Harry Carey;67;1878;A Knight of the Range|The Three Godfathers|Bucking Broadway|The Fighting Gringo|A Marked Man|The Secret Man|Straight Shooting|Hell Bent|The Phantom Riders|The Scarlet Drop|Thieves' Gold|Three Mounted Men|Ace of the Saddle|Bare Fists|A Fight for Love|Marked Men|The Outcasts of Poker Flat|Rider of the Law|Riders of Vengeance|'If Only' Jim|Blue Streak McCoy|Bullet Proof|Human Stuff|Overland Red|Sundown Slim|West Is West|Desperate Trails|The Fox|The Freeze-Out|Hearts Up|The Wallop|Good Men and True|The Kickback|Man to Man|Canyon of the Fools|Crashin' Thru|Desert Driven|The Miracle Baby|The Night Hawk|The Flaming Forties|The Lightning Rider|The Man from Texas|Tiger Thompson|The Bad Lands|Beyond the Border|The Man from Red Gulch|The Prairie Pirate|Silent Sanderson|The Texas Trail|Driftin' Thru|The Frontier Trail|Satan Town|The Seventh Bandit|The Border Patrol|Burning Bridges|The Vanishing Legion|The Devil Horse|Law and Order|The Night Rider|Without Honors|Sunset Pass|Rustler's Paradise|Wagon Trail|Wild Mustang|The Last Outlaw|Aces Wild|Ghost Town|
nm0820607;Al St. John;68;1893;Painted Post|The Land of Missing Men|Riders of the Desert|The Law of 45's|Pinto Rustlers|Trigger Tom|Moonlight on the Range|Gunsmoke Trail|Knight of the Plains|Songs and Bullets|Trigger Pals|Billy the Kid Wanted|Billy the Kid in Santa Fe|Billy the Kid's Fighting Pals|Billy the Kid's Round-Up|The Lone Rider Fights Back|The Lone Rider in Frontier Fury|Border Roundup|Law and Order|Texas Justice|A Missouri Outlaw|The Mysterious Rider|Overland Stagecoach|Sheriff of Sage Valley|Blazing Frontier|Death Rides the Plains|Devil Riders|Fugitive of the Plains|The Kid Rides Again|Raiders of Red Gap|The Renegade|Western Cyclone|Wild Horse Rustlers|The Drifter|Oath of Vengeance|Rustlers' Hideout|Thundering Gun Slingers|Valley of Vengeance|Border Badmen|Fighting Bill Carson|His Brother's Ghost|Lightning Raiders|Prairie Rustlers|Shadows of Death|Stagecoach Outlaws|Ghost of Hidden Valley|Outlaws of the Plains|Overland Riders|Prairie Badmen|Terrors on Horseback|Cheyenne Takes Over|The Fighting Vigilantes|Law of the Lash|Pioneer Justice|Return of the Lash|Stage to Mesa City|Dead Man's Gold|Mark of the Lash|Frontier Revenge|Outlaw Country|Son of Billy the Kid|Son of a Badman|King of the Bullwhip|The Thundering Trail|The Vanishing Outpost|The Black Lash|The Frontier Phantom|Billy the Kid Outlawed|
nm0878927;Tom Tyler;69;1903;Let's Go, Gallagher|The Cowboy Musketeer|The Wyoming Wildcat|The Arizona Streak|Born to Battle|The Cowboy Cop|Out of the West|Red Hot Hoofs|Wild to Go|The Cherokee Kid|Cyclone of the Range|The Desert Pirate|The Flying U Ranch|Lightning Lariats|The Sonora Kid|Splitting the Breeze|Tom's Gang|The Avenging Rider|Phantom of the Range|Terror Mountain|The Texas Tornado|When the Law Rides|'Neath Western Skies|Idaho Red|The Law of the Plains|The Man from Nevada|The Phantom Rider|Pioneers of the West|Trail of the Horse Thieves|Call of the Desert|The Canyon of Missing Men|Galloping Thru|God's Country and the Man|Partners of the Trail|Rider of the Plains|Two Fisted Justice|West of Cheyenne|The Forty-Niners|Honor of the Mounted|Single-Handed Sanders|Vanishing Men|Deadwood Pass|War of the Range|Born to Battle|Fighting Hero|The Laramie Kid|Rio Rattler|Silent Valley|Terror of the Plains|Tracy Rides|Fast Bullets|The Last Outlaw|Pinto Rustlers|Ridin' On|Roamin' Wild|Trigger Tom|Feud of the Trail|Mystery Range|Gauchos of El Dorado|Outlaws of Cherokee Trail|West of Cimarron|Code of the Outlaw|The Phantom Plainsmen|Shadows on the Sage|Valley of Hunted Men|The Blocked Trail|Riders of the Rio Grande|Santa Fe Scouts|Wagon Tracks West|
