Nr. Kto:Komitet:Nr UdziałOkr GłosyRazem (OkrNr=GłosyRazemOkr)
-------------------------------------------------------------
 685. RUTKOWSKA Ewa Elżbieta:Ziobro:8 0.20% 706 (2=358763)
 686. MASŁOWSKI Arkadiusz:Ziobro:10 0.20% 1147 (7=585119)
 687. KOWALEWSKA Małgorzata Elżbieta:SLDUP:6 0.20% 781 (8=399483)
 688. MICHALIK Paweł Jakub:Korwin:9 0.20% 772 (3=395040)
 689. KOŻUSZNIK Danuta Maria:PSL:4 0.20% 1655 (11=847419)
 690. DOBIESZ Alicja Maria:Korwin:7 0.20% 914 (6=468467)
 691. ZALEWSKI Józef:PSL:7 0.19% 1477 (4=762886)
 692. KUREK Roman Jarosław:Ziobro:5 0.19% 759 (5=392066)
 693. CHMIELEWSKA Ewa Anna:Gowin:6 0.19% 818 (13=425708)
 694. CZAJKA Ewa Jadwiga:Korwin:7 0.19% 753 (5=392066)
 695. SKOLIMOWSKI Krzysztof Piotr:PO:8 0.19% 1460 (4=762886)
 696. PIWCEWICZ Jolanta Anna:SLDUP:5 0.19% 1267 (12=662066)
 697. NOWAK Bogusław Jerzy:Europa+:3 0.19% 1259 (12=662066)
 698. RAKSZAWSKI Adam Jarosław:Gowin:4 0.19% 1604 (11=847419)
 699. KOŚCIELAK Zdzisław Tadeusz:Korwin:4 0.19% 868 (1=459105)
 700. PRZYWARA Urszula Jadwiga:SLDUP:7 0.19% 804 (13=425708)
 701. PIETRAS Krzysztof Jerzy:Ziobro:4 0.19% 804 (13=425708)
 702. INDRZEJCZAK Dawid:Korwin:7 0.19% 1100 (7=585119)
 703. KAŁA Józef:PSL:8 0.19% 1711 (10=915211)
 704. WOJCIECHOWSKI Henryk:SLDUP:7 0.19% 857 (1=459105)
 705. WUJKOWSKA Hanna Małgorzata:Ziobro:2 0.19% 1413 (4=762886)
 706. MAKSYMOWICZ-CZAPKOWSKA Dorota Elżbieta:Korwin:10 0.18% 849 (1=459105)
 707. SZEWCZYK Łukasz Leszek:Korwin:6 0.18% 1221 (12=662066)
 708. GONTAREK Piotr Paweł:SLDUP:6 0.18% 846 (1=459105)
 709. BAGAN Bożena Waleria:SLDUP:10 0.18% 725 (3=395040)
 710. JĘDRECKA Jolanta Janina:Ziobro:4 0.18% 1068 (7=585119)
 711. PUCEK Mateusz Sebastian:Korwin:8 0.18% 777 (13=425708)
 712. BERKOWICZ Bożena Genowefa:Korwin:5 0.18% 725 (9=397991)
 713. WILKOWSKI Wojciech Sławomir:RuchNarodowy:2 0.18% 653 (2=358763)
 714. LEGIERSKI Krystian:SLDUP:5 0.18% 1386 (4=762886)
 715. IWICKA Urszula:SLDUP:5 0.18% 650 (2=358763)
 716. ODACHOWSKA Agnieszka Maria:PSL:8 0.18% 771 (13=425708)
 717. KOSEWSKA Danuta Jolanta:PSL:7 0.18% 831 (1=459105)
 718. SKOCZOWSKI Paweł Piotr:Gowin:10 0.18% 720 (9=397991)
 719. NOWAK Małgorzata Eugenia:Gowin:2 0.18% 844 (6=468467)
 720. SICIŃSKA Lilianna:Gowin:4 0.18% 1192 (12=662066)
 721. LIPIŃSKA Paulina:Europa+:5 0.18% 714 (8=399483)
 722. SOCHARSKA Hanna:Korwin:5 0.18% 697 (5=392066)
 723. WOJTCZAK Kinga:Europa+:6 0.18% 756 (13=425708)
 724. NOWACKI Robert Krzysztof:Ziobro:10 0.18% 700 (3=395040)
 725. WOLAŃSKA-TUDEREK Emilia:SLDUP:8 0.18% 694 (5=392066)
 726. KLUKOWSKI Wacław:Ziobro:2 0.18% 753 (13=425708)
 727. KIERZKOWSKA Ewa Sławomira:PSL:6 0.18% 633 (2=358763)
 728. ŁOBODA Bogusław:Ziobro:3 0.18% 691 (5=392066)
 729. KOTAPKA Jan Tomasz:PO:9 0.18% 1165 (12=662066)
 730. WICHROWSKA Magdalena:PSL:8 0.17% 626 (2=358763)
 731. STRUMIŃSKI Paweł Łukasz:Gowin:2 0.17% 1476 (11=847419)
 732. SIEMBIDA Wiesław:Ziobro:4 0.17% 692 (9=397991)
 733. BACHLEJ Joanna Maria:DemBezp:1 0.17% 1590 (10=915211)
 734. WETOSZKA Krystyna:PO:8 0.17% 694 (8=399483)
 735. ZWARA Piotr Roman:Gowin:2 0.17% 796 (1=459105)
 736. LEŚNIAK-MOCZUK Krystyna Helena:SLDUP:4 0.17% 690 (9=397991)
 737. STRZAŁA Krystyna Zofia:SLDUP:4 0.17% 794 (1=459105)
 738. JADACH Janusz:Korwin:3 0.17% 686 (9=397991)
 739. GAIK-MAZUREK Beata Maria:SLDUP:9 0.17% 615 (2=358763)
 740. OWCZARZ Andrzej:PSL:7 0.17% 613 (2=358763)
 741. KRĘŹLEWICZ Katarzyna Izabela:PSL:5 0.17% 1295 (4=762886)
 742. BIAŁOBRZEWSKA Inez Monika:Korwin:6 0.17% 678 (8=399483)
 743. STACHURA Rafał Artur:SLDUP:9 0.17% 676 (8=399483)
 744. KUKIEŁKA Sylwia:Gowin:10 0.17% 662 (5=392066)
 745. TOKARSKI Tomasz Krzysztof:Gowin:10 0.17% 674 (8=399483)
 746. DOBOSZ Małgorzata Agnieszka:Ziobro:8 0.17% 985 (7=585119)
 747. MRYCZKO Artur Paweł:Korwin:7 0.17% 668 (9=397991)
 748. GUZIK Paulina Anna:Gowin:9 0.17% 664 (9=397991)
 749. ZIĘBA Tadeusz Mikołaj:RuchNarodowy:3 0.17% 664 (9=397991)
 750. KLOC Tomasz:Gowin:3 0.17% 662 (9=397991)
 751. POTOCKI Andrzej Tadeusz:Europa+:3 0.17% 1409 (11=847419)
 752. UTECHT Greta:Korwin:5 0.17% 778 (6=468467)
 753. CZARNACKA Agata Alicja:SLDUP:8 0.17% 661 (8=399483)
 754. PACHOLSKI Michał Tomasz:Europa+:10 0.17% 774 (6=468467)
 755. ADAMSKA-WEDLER Elżbieta Donata:Gowin:3 0.16% 1087 (12=662066)
 756. KOTAS Wojciech Tomasz:Gowin:6 0.16% 753 (1=459105)
 757. DESPERAK Izabela Barbara:Zieloni:2 0.16% 765 (6=468467)
 758. CICHOCKI Przemysław:PSL:9 0.16% 1245 (4=762886)
 759. TOPCZYŁKO Bożena:SLDUP:9 0.16% 644 (3=395040)
 760. JARZĄBEK Bogusława Hanna:Korwin:5 0.16% 1079 (12=662066)
 761. ROMANOWSKA Irena Anna:SLDUP:6 0.16% 1488 (10=915211)
 762. GIEŁDON Piotr Tadeusz:Korwin:8 0.16% 745 (1=459105)
 763. BIŁANT Paweł:Korwin:7 0.16% 647 (8=399483)
 764. BARYS Elżbieta Krystyna:Gowin:10 0.16% 944 (7=585119)
 765. JESIEŃ Anna Marta:SLDUP:7 0.16% 634 (3=395040)
 766. KŁOSOWSKI Krzysztof:Europa+:3 0.16% 938 (7=585119)
 767. ZYSK Danuta:PSL:9 0.16% 633 (3=395040)
 768. GÓRNIAK Judyta:Europa+:4 0.16% 1058 (12=662066)
 769. MALISZEWSKI Igor Piotr:Korwin:8 0.16% 626 (5=392066)
 770. ŁADA Robert:SLDUP:8 0.16% 624 (3=395040)
 771. ISZKOWSKI Krzysztof Stefan:Europa+:3 0.16% 1204 (4=762886)
 772. BIESZCZAD Grzegorz Tadeusz:Korwin:3 0.16% 1200 (4=762886)
 773. KOWAROWSKI Łukasz Mariusz:SLDUP:6 0.16% 561 (2=358763)
 774. PALUCH Dorota Andżelika:Ziobro:7 0.16% 664 (13=425708)
 775. RUDNICKA Aleksandra Helena:Ziobro:9 0.16% 613 (3=395040)
 776. SZEMLA Mirosław Stanisław:PSL:8 0.15% 1312 (11=847419)
 777. LIPKA Grzegorz Jerzy:Ziobro:6 0.15% 618 (8=399483)
 778. MIRYS Mateusz Piotr:Zieloni:1 0.15% 724 (6=468467)
 779. EMILEWICZ Jadwiga Katarzyna:Gowin:4 0.15% 1411 (10=915211)
 780. CHOJNACKA Magdalena Marta:Korwin:9 0.15% 613 (9=397991)
 781. GARBACZ Maria Halina:Ziobro:7 0.15% 613 (8=399483)
 782. BAUĆ Piotr Paweł:Europa+:10 0.15% 704 (1=459105)
 783. WALCZAK Joanna Izabela:Gowin:4 0.15% 717 (6=468467)
 784. STRZĘPEK Renata:Ziobro:6 0.15% 609 (9=397991)
 785. SZAWARSKA Janina:Ziobro:5 0.15% 611 (8=399483)
 786. KRÓL Maria Kazimiera:Ziobro:9 0.15% 701 (1=459105)
 787. MUSZYŃSKA Marta Teresa:Gowin:5 0.15% 607 (9=397991)
 788. MAKAREWICZ Błażej:SLDUP:9 0.15% 597 (5=392066)
 789. ZAWADA Andrzej Robert:Ziobro:8 0.15% 699 (1=459105)
 790. RAKOCZY Agnieszka Edyta:Ziobro:10 0.15% 1392 (10=915211)
 791. GŁOWACKI Piotr:RuchNarodowy:5 0.15% 593 (5=392066)
 792. ZELISKO Mirosław Marek:Gowin:10 0.15% 636 (13=425708)
 793. BIAŁEK Ewa Maria:PSL:7 0.15% 592 (9=397991)
 794. CEGLECKA-ZIELONKA Teresa Zuzanna:Ziobro:5 0.15% 981 (12=662066)
 795. KĘDRA-PTASZYŃSKA Dorota:Gowin:6 0.15% 585 (3=395040)
 796. LIPIEC Magdalena:Gowin:7 0.15% 628 (13=425708)
 797. SŁOWIŃSKI Michał Piotr:Ziobro:10 0.15% 690 (6=468467)
 798. MIĄSKO Krzysztof:SLDUP:6 0.15% 576 (5=392066)
 799. SZOSTAŁO Wiktor:Europa+:5 0.15% 624 (13=425708)
 800. WITKOWSKI Henryk:Ziobro:7 0.15% 575 (3=395040)
 801. KABACIŃSKI Michał:Europa+:10 0.14% 578 (8=399483)
 802. KOZŁOWSKI Krzysztof Ryszard:Gowin:3 0.14% 517 (2=358763)
 803. SZCZEPAŃSKA Maria Teresa:Ziobro:8 0.14% 573 (9=397991)
 804. MATCZAK Agnieszka Ewa:Ziobro:6 0.14% 512 (2=358763)
 805. ROSZKOWSKI Jacek:Gowin:4 0.14% 563 (3=395040)
 806. JAROSZ Marian Franciszek:SLDUP:5 0.14% 1206 (11=847419)
 807. ZAPART Katarzyna Urszula:SLDUP:7 0.14% 1199 (11=847419)
 808. KOSTRZEWA Inga Krystyna:Europa+:10 0.14% 1073 (4=762886)
 809. WOJTASIEWICZ Arabella Halina:Zieloni:9 0.14% 598 (13=425708)
 810. WALKOWIAK Andrzej:Gowin:10 0.14% 503 (2=358763)
 811. GARWOLIŃSKI Krzysztof:RuchNarodowy:2 0.14% 596 (13=425708)
 812. MIRECKA-KATULSKA Agnieszka:Gowin:3 0.14% 816 (7=585119)
 813. WACHAŁOWICZ Barbara Maria:SLDUP:6 0.14% 555 (9=397991)
 814. STRZELECKA Magdalena Natalia:Ziobro:8 0.14% 554 (8=399483)
 815. ZDRODOWSKA Honorata:Ziobro:5 0.14% 546 (3=395040)
 816. TRYBUŁA-KIERNICKA Ewa Iwona:Europa+:10 0.14% 911 (12=662066)
 817. JANKOWSKA Alina Barbara:Korwin:9 0.14% 1049 (4=762886)
 818. SOŚNIERZ Dobromir Andrzej:Korwin:4 0.14% 1165 (11=847419)
 819. HELCYK Justyna Magdalena:RuchNarodowy:10 0.14% 905 (12=662066)
 820. DĄBROWSKI Andrzej Wojciech:Gowin:10 0.14% 904 (12=662066)
 821. ANDRYCHOWSKI Janusz:SLDUP:7 0.14% 530 (5=392066)
 822. MALEC Lucyna:Ziobro:5 0.13% 1232 (10=915211)
 823. WYPYCH Ewelina:Europa+:9 0.13% 627 (6=468467)
 824. KIBANGOU Patrick Bandile Abel Desire:SLDUP:8 0.13% 886 (12=662066)
 825. DĘBSKI Artur:Europa+:5 0.13% 1019 (4=762886)
 826. MACIEJEWSKA Beata Katarzyna:SLDUP:8 0.13% 613 (1=459105)
 827. TRAWIŃSKA Halina:Gowin:10 0.13% 526 (3=395040)
 828. ZIĘBA Marianna Anna:SLDUP:9 0.13% 1128 (11=847419)
 829. KULIG Irena Dorota:Ziobro:9 0.13% 529 (9=397991)
 830. KONIECKA-PIEŃKOS Wanda Jadwiga:Gowin:4 0.13% 520 (5=392066)
 831. DZIADZIO Dariusz Cezar:PSL:6 0.13% 526 (9=397991)
 832. DEPCZYŃSKI Rafał Piotr:Europa+:4 0.13% 606 (1=459105)
 833. ROŻENEK Andrzej Franciszek:Ziobro:5 0.13% 618 (6=468467)
 834. AUGUSTYN Paweł Piotr:Gowin:7 0.13% 1203 (10=915211)
 835. KLEPACZ Witold Janusz:Europa+:5 0.13% 1105 (11=847419)
 836. KRZYSZTOFIK Joanna:Korwin:6 0.13% 993 (4=762886)
 837. STĄSIEK Jan Antoni:SLDUP:5 0.13% 597 (1=459105)
 838. REDUCH Izabela:Korwin:6 0.13% 507 (5=392066)
 839. SZUMIATA Tadeusz:Gowin:7 0.13% 505 (5=392066)
 840. ROGOWSKA Małgorzata Ewa:Ziobro:7 0.13% 591 (1=459105)
 841. ZIENKIEWICZ Artur Krzysztof:RuchNarodowy:2 0.13% 590 (1=459105)
 842. WYSIŃSKA Magdalena:Korwin:7 0.13% 461 (2=358763)
 843. WITZBERG Maciej:RuchNarodowy:2 0.13% 750 (7=585119)
 844. CZARNEK Norbert Jerzy:Korwin:6 0.13% 1169 (10=915211)
 845. SZEWCZYK Krzysztof:DemBezp:1 0.13% 510 (8=399483)
 846. TERESZKIEWICZ Grzegorz Piotr:Europa+:2 0.13% 506 (9=397991)
 847. WALISZEWSKI Jan Nikodem:RuchNarodowy:2 0.13% 594 (6=468467)
 848. TABISZ Jacek:Europa+:9 0.13% 836 (12=662066)
 849. TOBIASZ Violetta:Gowin:3 0.13% 504 (8=399483)
 850. ŚLIWIŃSKA-ŁOKAJ Joanna:Ziobro:7 0.13% 835 (12=662066)
 851. SIUDEK Małgorzata:Gowin:7 0.13% 577 (1=459105)
 852. MACIAK Jan Antoni:Ziobro:7 0.12% 490 (5=392066)
 853. SŁOWIŃSKI Tomasz Michał:DemBezp:1 0.12% 582 (6=468467)
 854. BOREK Anna:Gowin:4 0.12% 496 (8=399483)
 855. SZTERLEJA Barbara Maria:Korwin:5 0.12% 1130 (10=915211)
 856. PAWEŁCZAK Barnaba Bogusz:DemBezp:1 0.12% 566 (1=459105)
 857. BERNAT Franciszek Jan:SLDUP:7 0.12% 1127 (10=915211)
 858. KIERES-SALAMOŃSKI Ilona:SLDUP:5 0.12% 486 (3=395040)
 859. PIETRZYK Sławomir Jan:SLDUP:5 0.12% 1121 (10=915211)
 860. CIEŚLAK Michał:Gowin:5 0.12% 1119 (10=915211)
 861. KŁOCZKO Grzegorz:Gowin:9 0.12% 483 (3=395040)
 862. SAHAJDAK Jadwiga:PSL:8 0.12% 561 (1=459105)
 863. WOJTAS Jarosław Andrzej:Europa+:8 0.12% 438 (2=358763)
 864. OSTROWSKI Krzysztof Mariusz:Europa+:9 0.12% 714 (7=585119)
 865. KOZAK Rafał Piotr:Europa+:6 0.12% 571 (6=468467)
 866. SOBKOWIAK Łukasz Wojciech:Ziobro:7 0.12% 712 (7=585119)
 867. BRONOWSKI Łukasz Piotr:Korwin:9 0.12% 433 (2=358763)
 868. SIERPIŃSKI Jacek Zbigniew:DemBezp:1 0.12% 1021 (11=847419)
 869. DUBIEL Jacek:Ziobro:9 0.12% 481 (8=399483)
 870. BRONOWSKI Krzysztof Piotr:Korwin:7 0.12% 917 (4=762886)
 871. ŻEBROWSKI Kamil:Europa+:8 0.12% 473 (3=395040)
 872. LEWICKI Wiesław:Korwin:2 0.12% 1005 (11=847419)
 873. WÓJCIK Dorota Ewa:Europa+:7 0.12% 473 (8=399483)
 874. SYLWANOWICZ Krzysztof Jerzy:RuchNarodowy:9 0.12% 471 (9=397991)
 875. WORONIECKI Mirosław:Europa+:2 0.12% 467 (3=395040)
 876. ROWIŃSKI Wojciech:RuchNarodowy:10 0.12% 472 (8=399483)
 877. DOROSIŃSKA Monika Jadwiga:Korwin:8 0.12% 422 (2=358763)
 878. POLKOWSKA-KRUPIŃSKA Edyta:Europa+:7 0.12% 462 (3=395040)
 879. JAKUBCZAK Agnieszka:DemBezp:10 0.12% 467 (8=399483)
 880. DOMAGAŁA Iwona Teresa:Ziobro:8 0.12% 986 (11=847419)
 881. JAWORSKI Karol Artur:Gowin:9 0.12% 534 (1=459105)
 882. BARAŃSKI Rafał Paweł:Gowin:6 0.12% 456 (5=392066)
 883. ROMANOWSKA Barbara Mariola:Gowin:10 0.12% 982 (11=847419)
 884. PERKOWSKI Jan:Samoobrona:1 0.12% 457 (3=395040)
 885. ŁUCKIEWICZ Adrian:Ziobro:6 0.12% 456 (3=395040)
 886. MIKA Monika Katarzyna:Europa+:6 0.12% 978 (11=847419)
 887. ŁABĘCKI Bogdan:Ziobro:5 0.12% 413 (2=358763)
 888. MILEWSKI Marcin:Ziobro:5 0.11% 488 (13=425708)
 889. OYEDEMI Dorota Barbara:Zieloni:5 0.11% 487 (13=425708)
 890. WIŚNIEWSKI Maciej:RuchNarodowy:4 0.11% 665 (7=585119)
 891. OWCZAREK Izabela Oliwia:Ziobro:9 0.11% 532 (6=468467)
 892. KLUSKA Łukasz Dominik:RuchNarodowy:2 0.11% 1039 (10=915211)
 893. BOLIBOK Małgorzata:Korwin:8 0.11% 453 (8=399483)
 894. PODŁUCKA-KREŃ Halina Grażyna:PiS:8 0.11% 479 (13=425708)
 895. SZYDŁOWSKI Adam Marian:Ziobro:8 0.11% 527 (6=468467)
 896. KWIATKOWSKA Monika Alicja:Zieloni:7 0.11% 512 (1=459105)
 897. JAGODZIŃSKI Sylwester:PSL:6 0.11% 846 (4=762886)
 898. CIECIERSKI Sławomir Ryszard:Ziobro:10 0.11% 397 (2=358763)
 899. PODSTAWKA Karol:RuchNarodowy:3 0.11% 442 (8=399483)
 900. WYSOCKI Kamil Michał:RuchNarodowy:10 0.11% 436 (3=395040)
 901. KONIECZNY Maciej:Zieloni:10 0.11% 841 (4=762886)
 902. GAWĘCKI Michał Ryszard:Ziobro:10 0.11% 467 (13=425708)
 903. SADKIEWICZ Łukasz:Gowin:9 0.11% 1002 (10=915211)
 904. WYSZYŃSKI Adam Bronisław:RuchNarodowy:3 0.11% 466 (13=425708)
 905. CZYŻEWSKI Przemysław:RuchNarodowy:10 0.11% 429 (5=392066)
 906. KOKOT Sławomir Jan:Korwin:10 0.11% 927 (11=847419)
 907. TYSIĄC Alicja Agnieszka:SLDUP:4 0.11% 834 (4=762886)
 908. TWORZYDŁO-WOŹNIAK Iwona Maria:Gowin:10 0.11% 996 (10=915211)
 909. WESOŁA Joanna Małgorzata:DemBezp:4 0.11% 499 (1=459105)
 910. GÖK Alicja:Ziobro:8 0.11% 462 (13=425708)
 911. RUDZKA Lidia:PSL:4 0.11% 827 (4=762886)
 912. SAJAK Paweł Ireneusz:Europa+:3 0.11% 425 (5=392066)
 913. ŁAGUS Marcin Tadeusz:Korwin:5 0.11% 497 (1=459105)
 914. OKOŃ Olga:RuchNarodowy:6 0.11% 432 (8=399483)
 915. BAKUNOWICZ-BOGACZUK Agnieszka:Ziobro:8 0.11% 422 (3=395040)
 916. JĘDRZEJCZYK Roman Józef:RuchNarodowy:6 0.11% 421 (9=397991)
 917. JAKUBOWSKA Paulina Patrycja:RuchNarodowy:6 0.11% 450 (13=425708)
 918. ŚWIĄTKOWSKA Paulina Anna:Ziobro:7 0.11% 493 (6=468467)
 919. GENS Teresa Brygida:Ziobro:4 0.11% 493 (6=468467)
 920. PAWŁOWSKA Magdalena:Europa+:9 0.11% 483 (1=459105)
 921. RADZISZEWSKI Jarosław:DemBezp:1 0.11% 415 (3=395040)
 922. HOŁDA Arkadiusz Kazimierz:PSL:3 0.10% 882 (11=847419)
 923. WYDRZYŃSKI Maciej:Europa+:10 0.10% 372 (2=358763)
 924. KOTLEWSKA Natalia Jadwiga:Ziobro:7 0.10% 369 (2=358763)
 925. SKOWRON Andrzej Jan:Gowin:8 0.10% 408 (9=397991)
 926. WAWER Iwona Kamila:Europa+:4 0.10% 401 (5=392066)
 927. ADAMSKA Teresa Maria:Zieloni:10 0.10% 478 (6=468467)
 928. HOŁUSZKO Ewa Maria:Europa+:9 0.10% 403 (3=395040)
 929. PIĄTKOWSKA Monika Jadwiga:PSL:6 0.10% 929 (10=915211)
 930. MYKYTYN Anna Beata:Ziobro:6 0.10% 593 (7=585119)
 931. JEZIERSKA Barbara Łucja:Gowin:3 0.10% 772 (4=762886)
 932. PIETROWSKI Andrzej Władysław:PSL:4 0.10% 362 (2=358763)
 933. NANDZIK Sonia Teresa:Gowin:9 0.10% 852 (11=847419)
 934. SZCZĘSNY Jarosław Zbigniew:Gowin:8 0.10% 852 (11=847419)
 935. PANKOWSKA Justyna Agnieszka:Europa+:6 0.10% 585 (7=585119)
 936. BIAŁOKOZ Andrzej:Korwin:5 0.10% 425 (13=425708)
 937. ZDZIENICKA Ewa Maria:Gowin:9 0.10% 660 (12=662066)
 938. TOMASZEWSKA Agnieszka:RuchNarodowy:8 0.10% 580 (7=585119)
 939. URBANIAK Andrzej:Samoobrona:1 0.10% 464 (6=468467)
 940. KIJ Beata Elżbieta:Ziobro:6 0.10% 905 (10=915211)
 941. BRAMORA Artur Franciszek:PSL:10 0.10% 833 (11=847419)
 942. SKOWROŃSKI Sławomir Tomasz:Europa+:7 0.10% 649 (12=662066)
 943. LEWANDOWSKI Marcin Paweł:Europa+:8 0.10% 459 (6=468467)
 944. TOŚ Klaudia Małgorzata:RuchNarodowy:5 0.10% 387 (9=397991)
 945. DOBIES Tomasz Jarosław:Gowin:4 0.10% 413 (13=425708)
 946. KRUPA Elżbieta:Gowin:7 0.10% 387 (8=399483)
 947. ZAWADZKA Stanisława Natalia:Europa+:8 0.10% 641 (12=662066)
 948. BANASZAK Maciej:Europa+:5 0.10% 566 (7=585119)
 949. HAJDUŚ Bożena:Europa+:8 0.10% 563 (7=585119)
 950. KRYSZTOFIAK Wojciech Sławomir:Europa+:9 0.10% 409 (13=425708)
 951. OLENDER-WAJDA Ewelina Małgorzata:Korwin:8 0.10% 379 (9=397991)
 952. GŁADYSZ Anna Marta:Gowin:8 0.09% 433 (1=459105)
 953. ŁAMBUCKA Maria Anna:Korwin:9 0.09% 624 (12=662066)
 954. PAKOSZ Maria:RuchNarodowy:4 0.09% 372 (9=397991)
 955. ANDRZEJAK-KLECHA Magdalena Anna:PSL:9 0.09% 372 (9=397991)
 956. BOROWSKA Joanna Małgorzata:Europa+:5 0.09% 335 (2=358763)
 957. NOWACKA Monika:RuchNarodowy:10 0.09% 437 (6=468467)
 958. BŁĄDEK-MIKOŁAJCZYK Katarzyna:Gowin:6 0.09% 334 (2=358763)
 959. BAŃKOWSKA Krystyna:RuchNarodowy:5 0.09% 367 (3=395040)
 960. TOMCZAK Kamilla:Europa+:10 0.09% 787 (11=847419)
 961. SZURA Zbigniew Jan:Europa+:7 0.09% 395 (13=425708)
 962. PASTUSIAK Tadeusz Jan:Zieloni:4 0.09% 425 (1=459105)
 963. GRENIUCH Tomasz Wiesław:RuchNarodowy:3 0.09% 612 (12=662066)
 964. CHĄDZYŃSKA Małgorzata:Ziobro:9 0.09% 540 (7=585119)
 965. DROZDOWSKA Joanna Ewa:RuchNarodowy:7 0.09% 609 (12=662066)
 966. ORŁOWSKA Monika:Ziobro:7 0.09% 701 (4=762886)
 967. DYMITRIADIS Dimitris:Zieloni:2 0.09% 391 (13=425708)
 968. KOSSAK-CHRZANOWSKI Krzysztof Franciszek:Ziobro:10 0.09% 365 (9=397991)
 969. KRAWCZYK Michał:Europa+:4 0.09% 429 (6=468467)
 970. BAWOLSKA Wioletta Helena:Korwin:7 0.09% 385 (13=425708)
 971. FAJER Monika:Ziobro:6 0.09% 763 (11=847419)
 972. SZLĄZAK Tomasz Bartłomiej:Gowin:10 0.09% 682 (4=762886)
 973. MICHALSKI Daniel:Zieloni:8 0.09% 380 (13=425708)
 974. PILKIEWICZ Olena:Ziobro:10 0.09% 409 (1=459105)
 975. BARTEL Barbara:SLDUP:9 0.09% 814 (10=915211)
 976. WARZECHA Jarosław Jerzy:Gowin:3 0.09% 416 (6=468467)
 977. SKALSKA Justyna:Europa+:5 0.09% 353 (9=397991)
 978. ALEGRE RASO Susana:Europa+:7 0.09% 407 (1=459105)
 979. CISAK Dorota:Gowin:6 0.09% 354 (8=399483)
 980. KUCZMARSKI Wiesław Andrzej:Ziobro:9 0.09% 317 (2=358763)
 981. KRÓLEWICZ Mirosław:Europa+:4 0.09% 316 (2=358763)
 982. POLZ-GRUSZKA Dorota Beata:Europa+:3 0.09% 350 (8=399483)
 983. SUFIN-JACQUEMART Ewa Anna:Zieloni:5 0.09% 668 (4=762886)
 984. STRUDZIŃSKA Joanna Maria:Gowin:8 0.09% 343 (5=392066)
 985. WIŚNIEWSKA Elżbieta Magdalena:SLDUP:7 0.09% 659 (4=762886)
 986. HYLEWICZ Janusz:Ziobro:6 0.09% 569 (12=662066)
 987. KOZŁOWSKA Aleksandra:RuchNarodowy:8 0.09% 342 (9=397991)
 988. KOCZUR Marian Józef:Ziobro:6 0.09% 402 (6=468467)
 989. KALUS Jakub Tomasz:RuchNarodowy:3 0.09% 721 (11=847419)
 990. NIEBYLSKA Jolanta Danuta:Europa+:8 0.09% 362 (13=425708)
 991. CIEŚLIK Grażyna Bożena:Gowin:9 0.08% 332 (5=392066)
 992. WIECZOREK Grzegorz:Europa+:9 0.08% 331 (5=392066)
 993. TUMA Tadeusz Jerzy:SLDUP:9 0.08% 387 (1=459105)
 994. FOJT Artur Czesław:Ziobro:10 0.08% 557 (12=662066)
 995. ZIMNIAK Robert Roman:Europa+:7 0.08% 767 (10=915211)
 996. STUPKIEWICZ-TUREK Agnieszka Karolina:Europa+:10 0.08% 762 (10=915211)
 997. GAJEWSKI Paweł:Ziobro:10 0.08% 635 (4=762886)
 998. DAŃCZAK Wanda Janina:SLDUP:6 0.08% 702 (11=847419)
 999. FORNALCZYK Elżbieta :Europa+:4 0.08% 702 (11=847419)
1000. PROKOPOWICZ Wojciech:Gowin:4 0.08% 297 (2=358763)
1001. CHRZANOWSKI Michał Krzysztof:RuchNarodowy:4 0.08% 548 (12=662066)
1002. PIASECKA Dorota Magdalena:RuchNarodowy:4 0.08% 379 (1=459105)
1003. JANISZEWSKI Jerzy Andrzej:Gowin:5 0.08% 329 (8=399483)
1004. KWAŚNIEWSKI Jacek Łukasz:Europa+:6 0.08% 295 (2=358763)
1005. WIECZOREK Artur Paweł:Zieloni:2 0.08% 626 (4=762886)
1006. SYCHOWSKI Marcin Przemysław:Gowin:5 0.08% 348 (13=425708)
1007. STRZYŻEWSKI Rafał:Gowin:7 0.08% 478 (7=585119)
1008. ARKUSZ Radosław Michał:Gowin:5 0.08% 382 (6=468467)
1009. PISKORZ Michał Jakub:RuchNarodowy:5 0.08% 347 (13=425708)
1010. KRAMARCZYK Andrzej Antoni:Ziobro:9 0.08% 746 (10=915211)
1011. SMOSARSKA Dorota:RuchNarodowy:7 0.08% 319 (5=392066)
1012. DIDOWICZ Anna:Europa+:7 0.08% 380 (6=468467)
1013. NALASKOWSKI Jacek Andrzej:Gowin:5 0.08% 291 (2=358763)
1014. ŻAK Monika Małgorzata:Europa+:6 0.08% 736 (10=915211)
1015. BARTUSEK Mariola Beata:PSL:5 0.08% 680 (11=847419)
1016. PROSTKO-PROSTYŃSKI Michał:Ziobro:5 0.08% 467 (7=585119)
1017. KARASEK Bronisław:PSL:9 0.08% 676 (11=847419)
1018. LASKOWSKI Dariusz Jan:Gowin:8 0.08% 285 (2=358763)
1019. WICZKOWSKA Edyta:RuchNarodowy:4 0.08% 338 (13=425708)
1020. MILEWCZYK Jarosław Andrzej:Europa+:8 0.08% 364 (1=459105)
1021. JEDNACZ Przemysław:SLDUP:9 0.08% 315 (9=397991)
