92449;120805;Dom Pomocy Społecznej "BETANIA" w Miechowie|Miechów|ks.Skorupki 19 |32-200 Miechów
92497;120903;DPS TRZEMEŚNIA|TRZEMEŚNIA| 377 |32-425 
92507;120904;Dom Pomocy Społecznej w Pcimiu|Pcim| 638 |32-432 Pcim
92542;121001;Zakład Opiekuńczo-Leczniczy "Caritas"|Grybów|ul. Rynek 10 |33-330 Grybów
92565;121002;Dom Pomocy Społecznej|Klęczany| 169 |33-394 Klęczany
92572;121003;Dom Pomocy Społecznej|Zbyszyce| 12 |33-318 Gródek nad Dunajcem
92660;121011;Dom Pomocy Społecznej|Muszyna|ul. Zielona 26 |33-370 Muszyna
92832;121111;Zakład Opiekuńczo-Leczniczy im. Św. Siostry Faustyny Kowalskiej|Raba Wyżna| 435A |34-721 Raba Wyżna
92845;121112;Dom Pomocy Społecznej "Smrek" (świetlica)|Rabka-Zdrój|ul. Parkowa 4 |34-700 Rabka-Zdrój
92860;121114;Dom Pomocy Społecznej "Smrek"|Zaskale|ul. Kardynała Karola Wojtyły 136 |34-424 Szaflary
92921;121205;Dom Pomocy Społecznej w Olkuszu|Olkusz|Jana Kantego 4 |32-300 Olkusz
92923;121205;Niepubliczny Zakład Opiekuńczo Leczniczy "Pomorzany" Olkusz|Olkusz|Gwarków 4A |32-300 Olkusz
92973;121301;Zakład Opiekuńczo-Leczniczy Zgromadzenia Córek Matki Bożej Bolesnej (Siostry Serafitki) Prowincja Oświęcimska w Oświęcimiu|Oświęcim|Plac Tadeusza Kościuszki 8 |32-600 Oświęcim
92995;121303;Dom Pomocy Społecznej w Bobrku - Nowy Hostel|Bobrek|Księżnej Ogińskiej 2 |32-661 Bobrek
93016;121304;Dom Pomocy Społecznej Braci Albertynów w Bulowicach|Bulowice|Bł. Faustyny 4 |32-652 Bulowice
93052;121309;Dom Pomocy Społecznej w Zatorze ul.Jana Pawła II 3|Zator|Jana Pawła II 3 |32-640 Zator
93062;121401;Dom Pomocy Społecznej w Łyszkowicach nr 64|Łyszkowice| 64 |32-104 
93120;121505;Dom Pomocy Społecznej|Łętownia| 353 |34-242 Łętownia
93130;121506;Zakład Długoterminowej Opieki Medycznej|Maków Podhalański|ul. Mickiewicza 7 |34-220 Maków Podhalański
93132;121506;Dom Pomocy Społecznej|Maków Podhalański|ul. Żeromskiego 17 |34-220 Maków Podhalański
93244;121609;Dom Pomocy Społecznej w Nowodworzu|Nowodworze| 64 |33-112 Tarnowiec
93273;121612;Dom Pomocy Społecznej w Wietrzychowicach|Wietrzychowice| 9 |33-270 Wietrzychowice
93294;121614;Dom Pomocy Społecznej w Stróżach|Stróże| 1 |32-840 Zakliczyn
93306;121615;Dom Pomocy Społecznej w Sieradzy|Sieradza| 208 |33-240 Żabno
93335;121701;Dom Pomocy Społecznej im. Jana Pawła II|Zakopane|ul. Szpitalna 21 |34-500 Zakopane
93411;121803;Dom Pomocy Społecznej Zakonu Bonifratrów w Zebrzydowicach|Zebrzydowice| 1 |34-130 Kalwaria Zebrzydowska
93459;121809;Dom Pomocy Społecznej im. św. Rafała Kalinowskiego w Wadowicach|Wadowice|Generała Pułaskiego 5 |34-100 Wadowice
93462;121809;Dom Pomocy Społecznej Nr 1 w Wadowicach|Wadowice|Parkowa 1 |34-100 Wadowice
93480;121901;Dom Pomocy Społecznej w Biskupicach|Biskupice| 5 |32-020 Wieliczka
94008;126101;DOM POMOCY SPOŁECZNEJ, UL. KRAKOWSKA 43, 45, 47, 53, 55|Kraków|ul. Krakowska 55 |31-066 
94010;126101;Dom Pomocy Społecznej|Kraków|ul. Helclów 2 |31-137 
94012;126101;Dom Pomocy Społecznej|Kraków|ul. Radziwiłłowska 8 |31-155 
94016;126101;Zakład Opiekuńczo Lecznicy prowadzony przez zgromadzenie Sióstr Felicjanek|Kraków|ul. Kołłataja 7 |31-502 
94017;126101;DOM POMOCY SPOŁECZNEJ|Kraków|ul. Rozrywka 1 |31-419 
94020;126101;DOM POMOCY SPOŁECZNEJ|Kraków|ul. Kluzeka 6 |31-222 
94021;126101;ZAKŁAD OPIEKUŃCZO-LECZNICZY BONA-MED SP. Z O.O.|Kraków|ul. Księdza Siemaszki 17C |31-207 
94027;126101;DOM POMOCY SPOŁECZNEJ|Kraków|Praska 25 |30-328 
94028;126101;DOM POMOCY SPOŁECZNEJ ŚW. BRATA ALBERTA|Kraków|Nowaczyńskiego 1 |30-336 
94029;126101;DOM POMOCY SPOŁECZNEJ SIÓSTR SŁUŻEBNICZEK STAROWIEJSKICH|kRAKÓW|PODGÓRKI TYNIECKIE 96 |30-398 
94030;126101;DOM POMOCY SPOŁECZNEJ, UL. DOKTORA BABIŃSKIEGO 25|KRAKÓW|DOKTORA BABIŃSKIEGO 25 |30-393 
94034;126101;ZAKŁAD OPIEKUŃCZO-LECZNICZY W KRAKOWIE SP. ZOZ|KRAKÓW|WIELICKA 267 |30-663 
94036;126101;DOM POMOCY SPOŁECZNEJ ZAKONU PRZENAJŚWIĘTSZEJ TRÓJCY|KRAKÓW|ŁANOWA 1B |30-725 
94037;126101;DOM POMOCY SPOŁECZNEJ, UL. ŁANOWA 39, 43|KRAKÓW|ŁANOWA 39 |30-725 
94038;126101;DOM POMOCY SPOŁECZNEJ (BUDYNKI: UL. ŁANOWA 41,41A,41B,43D,43E)|KRAKÓW|ŁANOWA 41 |30-725 
94039;126101;DOM POMOCY SPOŁECZNEJ IM. WŁADYSŁAWA GODYNIA W KRAKOWIE|Kraków|ul. Sołtysowska 13D |30-589 
94043;126101;DOM POMOCY SPOŁECZNEJ|Kraków|os. Sportowe 9 |31-965 
94044;126101;DOM POMOCY SPOŁECZNEJ|Kraków|os. Szkolne 28 |31-978 
94094;126201;Dom Pomocy Społecznej|Nowy Sącz|ul. E. Plater 20 |33-300 Nowy Sącz
94095;126201;Dom Pomocy Społecznej|Nowy Sącz|ul. Nawojowska 155 |33-300 Nowy Sącz
94096;126201;Dom Pomocy Społecznej|Nowy Sącz|ul. Nawojowska 159 |33-300 Nowy Sącz
94124;126301;Dom Pomocy Społecznej im. Świętego Brata Alberta|Tarnów|ul. Szpitalna 53 |33-100 Tarnów
94126;126301;Dom Pomocy Społecznej im. Świętego Brata Alberta|Tarnów|ul. Szpitalna 53 |33-100 Tarnów
94169;126301;Dom Pomocy Społecznej|Tarnów|ul. Czarna Droga 48 |33-101 Tarnów
94170;126301;Zakład Opiekuńczo-Leczniczy przy Mościckim Centrum Medycznym Sp. z o.o.|Tarnów|ul. Eugeniusza Kwiatkowskiego 15 |33-101 Tarnów
94202;140201;Dom Pomocy Społecznej KOMBATANT|Ciechanów|ul. Batalionów Chłopskich 12 |06-400 Ciechanów
94220;140201;Dom Pomocy Społecznej|Ciechanów|ul. Krucza 32 |06-400 Ciechanów
94346;140312;Dom Pomocy Społecznej dla Dorosłych w Życzynie z/s w Dębówce|Dębówka| 53 |08-455 Trojanów
94372;140401;Powiatowy Dom Pomocy Społecznej w Czarnowie Filia w Gostyninie|Gostynin|ul. 3 Maja 47 |09-500 Gostynin
94386;140402;Dom Pomocy Społecznej w Rogożewku|Rogożewek| 32A |09-500 Gostynin
94391;140403;Zakład Opiekuńczo-Leczniczy dla Dorosłych w Skrzeszewach,|Skrzeszewy| 26 |09-541 Pacyna
94402;140404;Dom Pomocy Społecznej w Sannikach|Sanniki|Wólczyńska 10 |09-540 Sanniki
94448;140504;DPS w Izdebnie Kościelnym|Izdebno Kościelne|Ks. M. Oziębłowskiego 20 |05-825 Grodzisk Mazowiecki
94449;140504;DPS Filia w Grodzisku Mazowieckim|Grodzisk Mazowiecki|3 Maja 63 |05-825 Grodzisk Mazowiecki
94502;140605;Dom Pomocy Społecznej "Pod Topolami" w Lesznowoli|Lesznowola|Grójecka 1 |05-600 Grójec
94515;140607;Dom Pomocy Społecznej w Tomczycach|Tomczyce| 40 |05-640 Mogielnica
94521;140608;Dom Pomocy Społecznej im. Natalii Nitosławskiej|Nowe Miasto nad Pilicą|Bielińskiego 26 |26-420 Nowe Miasto nad Pilicą
94581;140705;Dom Pomocy Społecznej dla Dorosłych w Kozienicach|Kozienice|ul. Lubelska 50 |26-900 Kozienice
94679;140903;Dom Pomocy Społecznej w Lipsku|Lipsko|ul.1 Maja 79 |27-300 Lipsko
94739;141101;Dom Pomocy Społecznej w Makowie Mazowieckim|Maków Mazowiecki|ul. Mazowiecka 2 |06-200 Maków Mazowiecki
94811;141204;Dom Pomocy Społecznej im. Św Józefa w Mieni|Mienia| 94 |05-319 Cegłów
94947;141310;Dom Pomocy Społecznej Zdrowa Jesień w Bogurzynie|Bogurzyn| 87 |06-521 Wiśniewo
94986;141404;Dom Pomocy Społecznej w Nasielsku|Nasielsk|Tadeusza Kościuszki 25 |05-190 Nasielsk
95259;141801;Dom Pomocy Społecznej|Góra Kalwaria|Szpitalna 1 |05-530 Góra Kalwaria
95275;141802;Dom Pomocy Społecznej|Konstancin-Jeziorna|Potulickich 1 |05-510 
95361;141901;Dom Pomocy Społecznej|Goślice| 66 |09-230 Bielsk
95370;141902;Dom Pomocy Społecznej|Nowe Miszewo|ul. Pałacowa 2 |09-470 Bodzanów
95401;141906;Dom Pomocy Społecznej|Koszelew| 2 |09-530 Gąbin
95413;141908;Dom Pomocy Społecznej w Zakrzewie Kościelnym|Zakrzewo Kościelne| |09-460 Mała Wieś
95447;141913;Dom Pomocy Społecznej|Brwilno|ul. Płocka 90 |09-400 Płock
95463;141915;Dom Pomocy Społecznej|Wyszogród|ul. Niepodległości 5a |09-450 Wyszogród
95483;142001;Zakład Opiekuńczo-Leczniczy w Płońsku|Płońsk|ul. Ks. Romualda Jaworskiego 3 |09-100 Płońsk
95504;142006;Palium Sp. z o.o. w Nowym Mieście Zakład Opiekuńczo-Leczniczy w Jońcu|Joniec| 51 |09-131 Joniec
95560;142102;Dzienny Dom Pomocy Społecznej|Pruszków, Ostoja|ul. Księcia Józefa 1 |05-800 Pruszków
95635;142201;Dom Pomocy Społecznej|Przasnysz|ul. Ruda 1 |06-300 Przasnysz
95637;142201;Dom Pomocy Społecznej Zgromadzenia Sióstr Miłosierdzia św. Wincentego a Paulo|Przasnysz|ul. Świerczewo 9 |06-300 Przasnysz
95725;142401;Dom Pomocy Społecznej|Ołdaki-Stefanowo| 7 |06-126 Gzy
95726;142401;Zakład Opiekuńczo-Leczniczy|Tąsewy| 8 |06-120 Winnica
95732;142402;Dom Pomocy Społecznej w Obrytem|Obryte| 188 |07-215 Obryte
95815;142503;Dom Pomocy Społecznej w Krzyżanowicach|Krzyżanowice| 219 |27-100 Iłża
96006;142706;Dom Pomocy Społecznej w Szczutowie|Szczutowo|3 Maja 116 |09-227 Szczutowo
96026;142801;Dzienny Dom Pomocy Społecznej|Sochaczew|ul. Aleja 600-Lecia 90 |96-500 Sochaczew
96028;142801;Dzienny Dom Pomocy Społecznej|Sochaczew|ul. Aleja 600-Lecia 90 |96-500 Sochaczew
96051;142804;Dom Pomocy Społecznej w Młodzieszynie|Młodzieszyn|ul. Wyszogrodzka 101 |96-512 Młodzieszyn
96141;143004;Dom Pomocy Społecznej w Łaziskach|Łaziska| 15a |26-505 Orońsko
96165;143201;Dom Pomocy Społecznej w Bramkach|Bramki|ul. Północna 18 |05-870 Błonie
96276;143308;Samorządowy Dom Pomocy Społecznej w Starych Lipkach|Stare Lipki| 65 |07-104 Stoczek
96335;143404;Dom Pomocy Społecznej|Zielonka|Józefa Poniatowskiego 29 |05-220 Zielonka
96360;143407;Zakład Opiekuńczo-Leczniczy Psychiatryczny w Rasztowie|Rasztów|C.K Norwida 2 |05-205 Klembów
96378;143409;Dom Pomocy Społecznej w Radzyminie|Radzymin|Konstytucji 3 Maja 7 |05-250 Radzymin
96440;143501;Świetlica DPS w Brańszczyku|Brańszczyk|Jana Pawła II 65 |07-221 Brańszczyk
96495;143506;DPS w Niegowie|Niegów|ul. Wierzbowa 4 |07-230 Zabrodzie
96499;143506;DPS w Gaju|Gaj|ul. Matki Wincenty Jaroszewskiej 5 |07-230 Zabrodzie
96508;143602;Dom Pomocy Społecznej w Gródku|Gródek| 26A |26-720 Policzna
96548;143703;Dom Pomocy Społecznej w Bądzynie|Bądzyn| 75 |09-304 Bądzyn
96588;143801;Dom Pomocy Społecznej|Żyrardów|ul. Gen. Stanisława Sosabowskiego 23 |96-300 Zyrardów
96589;143801;Dom Pomocy Społecznej|Żyrardów|ul. Bolesława Limanowskiego 32b |96-300 Żyrardów
96617;143804;Dom Pomocy Społecznej|Tartak Brzózki|ul. Mszczonowska 1 |96-325 Radziejowice
96652;146101;Dom Pomocy Społecznej|Ostrołęka|ul. Rolna 27 |07-410 Ostrołęka
96653;146101;Dom Pomocy Społecznej PCK|Ostrołęka|ul. I Armii Wojska Polskiego 32 |07-410 Ostrołęka
96762;146301;Dom Pomocy Społecznej "Nad Potokiem"|Radom, Śródmieście|ul. Struga 88 |26-600 Radom
96785;146301;Dom Pomocy Społecznej Weterana Walki i Pracy|Radom, Prędocinek|ul. Wyścigowa 16 |26-600 Radom
96881;146401;Dom Pomocy Społecznej|Siedlce|Poniatowskiego 32 |08-110 Siedlce
96938;146502;Dom Pomocy Społecznej " KOMBATANT"|Warszawa|Sternicza 125 |01-350 Warszawa
96993;146503;Zakład Opiekuńczo-Leczniczy|Warszawa|Mehoffera 72/74 |03-131 Warszawa
96994;146503;Dom Pomocy Społecznej ''Pod Brzozami"|Warszawa|Bohaterów 46/48 |03-007 Warszawa
97202;146506;Dom Pomocy Społecznej dla Kombatantów|Ochota|ul. Dickensa 25 |02-382 Warszawa
97223;146506;Dom Pomocy Społecznej "Chemik"|Ochota|W. Korotyńskiego 10 |02-121 Warszawa
97292;146507;Dom Pomocy Społecznej im. Matysiaków|Praga-Południe|ul. Arabska 3 |03-977 Warszawa
97315;146507;Dom Pomocy Społecznej im. Matysiaków|Warszawa|ul. Arabska 3 |03-977 Warszawa
97429;146510;Dom Pomocy Społecznej Wójtowska|Śródmiescie|Wójtowska 13 |00-224 Warszawa
97431;146510;Dom Pomocy Społecznej im. św. F. Salezego|Śródmieście|ul. Solec 36A |00-394 Warszawa
97609;146514;Dom Pomocy Społecznej "Na Bachusa"|Wawer, Radość|ul. Bachusa 7 |04-837 Warszawa
97622;146514;Zakład Opiekuńczo-Leczniczy|Warszawa|Olchy 8 |04-837 Warszawa
97737;146518;Dom Pomocy Społecznej "Budowlani"|Warszawa|Elekcyjna 6 Dom Pomocy Społecznej "Budowlani" |01-128 Warszawa
97739;146518;Dom Pomocy Społecznej „Syrena”|Warszawa|ul. Syreny 26 ul. Syreny 26 |01-155 Warszawa
98036;160101;Dzienny Dom Pomocy Społecznej|Brzeg|ul. Piastowska 29 |49-300 Brzeg
98073;160103;Dom Pomocy Społecznej|Grodków|ul. Mickiewicza 13 |49-200 Grodków
98074;160103;Zakład Opiekuńczo - Leczniczy|Grodków|ul. Szpitalna 13 |49-200 Grodków
98112;160202;Dom Pomocy Społecznej|Dzbańce-Osiedle| 1 |48-140 Branice
98113;160202;Dom Pomocy Społecznej|Boboluszki| 71 |48-140 Branice
98115;160202;Dom Pomocy Społecznej|Bliszczyce| 76 |48-140 Branice
98137;160203;Świetlica Domu Pomocy Społecznej|Klisino| 100 |48-100 Głubczyce
98138;160203;Świetlica Domu Pomocy Społecznej|Radynia| 40 |48-100 Głubczyce
98152;160204;Dom Pomocy Społecznej w Klisinie filia Kietrz|Kietrz|Plac Biskupa Konrada 1 |38-130 Kietrz
98186;160301;Dom Pomocy Społecznej|Kędzierzyn-Koźle|ul. Dąbrowszczaków 1 |47-230 Kędzierzyn-Koźle
98251;160402;Dom Pomocy Społecznej|Kluczbork|ul. Wołczyńska 25 |46-200 Kluczbork
98371;160602;Dom Pomocy Społecznej „Promyk”|Kamienna| 22 |46-100 Namysłów
98418;160701;Zakład Opiekuńczo- Leczniczy Samodzielnego Publicznego Zakładu Opieki Zdrowotnej w Głuchołazach|Głuchołazy|ul. Parkowa 9 |48-340 Głuchołazy
98435;160703;Dom Pomocy Społecznej "Maria"|Korfantów|ul. 3 Maja 2 |38-317 Korfantów
98605;160903;Dom Pomocy Społecznej|Dobrzeń Wielki|ul. Kościelna 11 |46-084 Dobrzeń Wielki
98676;160910;Dom Pomocy Społecznej|Prószków|ul. Zamkowa 8 |46-060 Prószków
98718;161001;Dom Pomocy Społecznej|Grabina| 72 |48-210 Biała
98772;161004;Dom Pomocy Społecznej|Prudnik|ul. Młyńska 11 |48-200 Prudnik
98800;161104;Dom Pomocy Społecznej w Strzelcach Opolskich - Filia w Leśnicy|Leśnica|ul. Szpitalna 20 |47-150 Leśnica
98829;161105;Dom Pomocy Społecznej w Strzelcach Opolskich|Strzelce Opolskie|ul. Strażacka 8 |47-100 Strzelce Opolskie
98830;161105;Dom Pomocy Społecznej w Strzelcach Opolskich Filia w Szymiszowie|Szymiszów|ul. Strzelecka 2 |47-100 Strzelce Opolskie
98915;166101;Dom Pomocy Społecznej dla Kombatantów|Opole|ul. Chmielowicka 6 |45-738 Opole
98941;180108;Dom Pomocy Społecznej w Moczarach|Moczary| 41 |38-700 Ustrzyki Dolne
98966;180201;Dom Pomocy Społecznej w Brzozowie|Brzozów|W. Witosa 13 |36-200 Brzozów
99030;180301;Dom Pomocy Społecznej|Dębica|ul. 23 Sierpnia 3 |39-200 Dębica
99103;180306;Dom Pomocy Społecznej w Parkoszu|Parkosz| 26 |39-220 Pilzno
99172;180405;Dom Pomocy Społecznej w Wysocku|Wysocko| 2B |37-543 Laszki
99206;180408;Dom Pomocy Społecznej w Moszczanach|Moszczany| 1 |37-543 Laszki
99207;180408;Dom Pomocy Społecznej w Sośnicy|Sośnica|Zamkowa 10 |37-555 Sośnica
99277;180503;Dom Pomocy Społecznej Folusz|Folusz| 56 |38-222 Dębowiec
99360;180601;Dom Pomocy Społecznej im. Ks. Wojciecha Borowiusza w Cmolasie (obwód odrębny)|Cmolas| 274 |36-105 Cmolas
99593;180903;Podemszczyzna Zakład Opiekuńczo-Leczniczy"Ostoja"|Podemszczyzna| 18 |37-620 Horyniec-Zdrój
99609;180905;Dom Pomocy Społecznej w Rudzie Różanieckiej|Ruda Różaniecka| 53 |37-613 Ruda Różaniecka
99644;181001;Dom Pomocy Społecznej dla Osób w Podeszłym Wieku oraz dla Osób Niepełnosprawnych Fizycznie w Łańcucie|Łańcut|Józefa Piłsudskiego 72 |37-100 Łańcut
99717;181101;Dom Pomocy Społecznej|Mielec|ul. Kardynała Wyszyńskiego 16 |39-300 Mielec
99721;181101;Dom Pomocy Społecznej w Mielcu|Mielec|ul. Kardynała Wyszyńskiego 16 |39-300 Mielec
99901;181303;Dom Pomocy Społecznej w Huwnikach|Huwniki| 127 |37-734 Fredropol
