31;7;4;/cpr/sjm-31/pl/f1751c2c-b23b-447b-8654-974f1d7d2899.html;Plura Marek Mirosław;pedagog;22 795;5,66%
31;7;5;/cpr/sjm-31/pl/4c6115f6-d7f3-4b87-af40-c9e9c724004c.html;Wójcik Marek Krzysztof;Poseł na Sejm RP;10 753;2,67%
31;7;6;/cpr/sjm-31/pl/1fe0dc30-12d3-4fbe-bfbf-16e5170ec0f8.html;Ziętek Jerzy Marek;lekarz ginekolog;8 960;2,22%
31;7;10;/cpr/sjm-31/pl/293c0b84-000e-4250-a534-7d51078a0354.html;Kołodziej Ewa Edyta;politolog;14 149;3,51%
32;1;1;/cpr/sjm-32/pl/ddae59a6-c8b5-448d-a24c-d3027fbbfaa0.html;Malik Ewa Danuta;parlamentarzysta;25 214;8,99%
32;1;2;/cpr/sjm-32/pl/ac95efed-65fb-4932-aa25-743941d00840.html;Andzel Waldemar Franciszek;parlamentarzysta;10 328;3,68%
32;3;2;/cpr/sjm-32/pl/47bf72be-69c0-40ee-8fa4-6d2ea42daeca.html;Klepacz Witold Janusz;inżynier budownictwa;6 817;2,43%
32;4;1;/cpr/sjm-32/pl/a5b4add6-57bb-4750-9d19-e2c5c73e7af2.html;Borkowski Jerzy;przedsiębiorca;20 292;7,24%
32;7;1;/cpr/sjm-32/pl/a2c846da-88de-48ba-86e7-bc1a71abae79.html;Saługa Wojciech Paweł;parlamentarzysta;26 368;9,41%
32;7;2;/cpr/sjm-32/pl/4b7d4b8d-47d8-4270-a460-473468eb100e.html;Małecka-Libera Beata Maria;parlamentarzysta;23 822;8,50%
32;7;4;/cpr/sjm-32/pl/b39b74f9-debb-42d2-a552-2f581d8fb1f3.html;Pięta Jarosław;parlamentarzysta;9 309;3,32%
32;7;7;/cpr/sjm-32/pl/f8df0473-211b-4dd9-93be-549449482573.html;Van der Coghen Piotr Artur;ratownik górski;12 171;4,34%
32;7;8;/cpr/sjm-32/pl/2dde1751-edc0-4de2-9b48-90122156b8fd.html;Nemś Anna Ewa;pracownik samorządowy;9 086;3,24%
33;1;1;/cpr/sjm-33/pl/caa5df71-44be-493a-802a-38a9d7734c62.html;Kempa Beata Agnieszka;prawnik;70 127;16,20%
33;1;2;/cpr/sjm-33/pl/17a5cfe0-0595-4501-9b02-91133f15ada4.html;Rusiecki Jarosław;socjolog;7 323;1,69%
33;1;3;/cpr/sjm-33/pl/d5bef8e3-76b3-40cc-bc9d-2d279b6417ba.html;Zuba Maria;inżynier elektryk;6 222;1,44%
33;1;4;/cpr/sjm-33/pl/5b0c4a45-d0c6-4a28-8f38-4269c045b870.html;Bętkowski Andrzej Krzysztof;menadżer sportu;4 591;1,06%
33;1;5;/cpr/sjm-33/pl/3c63a54a-6a0a-45e4-915d-958299ac16d6.html;Lipiec Krzysztof Bogdan;nauczyciel;6 774;1,56%
33;1;32;/cpr/sjm-33/pl/72c1a76a-3277-409c-abf2-596d6bdf7daf.html;Kaczmarek Tomasz Krzysztof;emeryt;4 332;1,00%
33;3;1;/cpr/sjm-33/pl/3443ef6f-a809-4abc-98d6-63e36d5459d1.html;Kopyciński Sławomir Piotr;ekonomista;7 003;1,62%
33;4;1;/cpr/sjm-33/pl/da6dfc1f-dcb9-4449-ab83-87650b3e0364.html;Cedzyński Jan;inżynier budownictwa;14 796;3,42%
33;5;1;/cpr/sjm-33/pl/40ec1b62-f1ed-4534-9994-a3b5d348cfb8.html;Jarubas Adam Sebastian;urzędnik samorządowy;28 750;6,64%
33;5;2;/cpr/sjm-33/pl/9ca3020f-b7ec-4ae3-9268-946070157ea8.html;Pawlak Mirosław Antoni;nauczyciel;6 317;1,46%
33;5;3;/cpr/sjm-33/pl/0646c96c-6d17-4fdf-b4ce-a9f6019fdc34.html;Górczyński Jarosław Jacek;urzędnik samorządowy;4 814;1,11%
33;7;1;/cpr/sjm-33/pl/9ba1732a-57eb-4c96-aa5a-d76a6681ba8d.html;Okła-Drewnowicz Marzena;poseł na Sejm RP;34 745;8,03%
33;7;2;/cpr/sjm-33/pl/0304e6f7-047d-4892-87fc-5c7cc8a5ec34.html;Miodowicz Konstanty Bronisław;etnograf;14 202;3,28%
33;7;3;/cpr/sjm-33/pl/1872464d-d26f-48bf-98c4-e9bee71231c1.html;Pacelt Zbigniew;nauczyciel;8 842;2,04%
33;7;4;/cpr/sjm-33/pl/b63da035-e1a3-4bfd-85dd-19c725ed4557.html;Gierada Artur Daniel;politolog;11 679;2,70%
33;7;6;/cpr/sjm-33/pl/e81fb5f1-c09c-4f94-b469-ac9ac594d7ea.html;Pietrzczyk Lucjan Marek;urzędnik państwowy;6 057;1,40%
34;1;1;/cpr/sjm-34/pl/450c0825-1197-4470-bdbb-f19135b3c2d5.html;Krasulski Leonard Seweryn;poseł na Sejm Rzeczypospolitej Polskiej;12 790;6,54%
34;1;3;/cpr/sjm-34/pl/186e5192-69cc-4db3-8e92-2328bd20f288.html;Babalski Zbigniew;inż. rolnictwa;7 217;3,69%
34;4;1;/cpr/sjm-34/pl/2ac068d6-b253-4a6f-a8b7-0c0f65dd876f.html;Penkalski Wojciech Adam;przedsiębiorca;9 255;4,73%
34;5;1;/cpr/sjm-34/pl/6f041f96-1521-4a80-95ce-0d55fb26e153.html;Żelichowski Stanisław;leśnik;6 458;3,30%
34;7;1;/cpr/sjm-34/pl/89ebc942-debf-42e6-b3bd-d6a5e4cf53e6.html;Rybicki Sławomir Piotr;prawnik;13 644;6,97%
34;7;2;/cpr/sjm-34/pl/208d3a55-85ab-4073-b365-275de81be006.html;Cieśliński Piotr;ekonomista;15 547;7,95%
34;7;3;/cpr/sjm-34/pl/1980471c-6bf0-4c04-b017-5119443970e8.html;Gelert Elżbieta Kazimiera;menadżer;15 901;8,13%
34;7;6;/cpr/sjm-34/pl/63d26760-94cf-479b-9b2e-d184aa4cfe85.html;Sycz Miron;poseł na Sejm RP;8 884;4,54%
35;1;1;/cpr/sjm-35/pl/8d1a6be8-f65e-4f94-ad5a-8c9f111481aa.html;Szmit Jerzy;geodeta;17 234;6,63%
35;1;2;/cpr/sjm-35/pl/f6127d23-d631-42e0-8b5e-03bf3155793d.html;Arent Iwona Ewa;politolog;11 955;4,60%
35;3;1;/cpr/sjm-35/pl/cdf8802e-2550-4be1-82b3-add321ab128b.html;Iwiński Tadeusz;nauczyciel akademicki;11 025;4,24%
35;4;1;/cpr/sjm-35/pl/99541c53-19b5-4372-a994-d1d1da4364a3.html;Makowski Tomasz;ekonomista;7 980;3,07%
35;5;1;/cpr/sjm-35/pl/2b6b9197-4af2-43c5-9521-7b3110a5663b.html;Włodkowski Zbigniew;nauczyciel;8 131;3,13%
35;7;1;/cpr/sjm-35/pl/1b5ef46f-c2ff-43db-8058-37cbbb959f67.html;Bublewicz Beata Maria;socjolog;23 262;8,95%
35;7;2;/cpr/sjm-35/pl/24f559f5-e517-4e0b-b705-9d1b5953fc38.html;Orzechowski Andrzej;ekonomista;12 046;4,63%
35;7;3;/cpr/sjm-35/pl/9022b3b2-4313-4270-ad74-7d6d607e014a.html;Staroń Lidia Ewa;inżynier budownictwa;16 091;6,19%
35;7;4;/cpr/sjm-35/pl/86ba5fe6-6a98-4f2c-842f-7059aa16f5c9.html;Cichoń Janusz Władysław;nauczyciel akademicki;13 902;5,35%
35;7;18;/cpr/sjm-35/pl/4784e567-004b-4eea-85c0-13f302617ae0.html;Papke Paweł;instruktor piłki siatkowej;10 132;3,90%
36;1;2;/cpr/sjm-36/pl/ccd5b6e7-0b69-4092-ab3a-0b1d1303b76e.html;Rogacki Adam Maksym;prawnik;14 903;4,40%
36;1;3;/cpr/sjm-36/pl/f721901f-fc43-4607-9baf-463c6d6d3074.html;Dziedziczak Jan Michał;politolog;15 954;4,71%
36;1;4;/cpr/sjm-36/pl/f38fe35a-d613-4c8e-8989-5ff5e9590416.html;Dera Andrzej Mikołaj;prawnik;17 606;5,20%
36;3;1;/cpr/sjm-36/pl/3f39daef-3715-477c-b645-0c4a28e1ffa1.html;Aleksandrzak Leszek Grzegorz;historyk;9 941;2,93%
36;4;1;/cpr/sjm-36/pl/2a7684a5-3edd-4f79-919d-cc4f831cb0a9.html;Kłosowski Krzysztof;ekonomista;13 080;3,86%
36;5;1;/cpr/sjm-36/pl/fd6ded15-cba6-4a13-aa18-6dee81b707d0.html;Racki Józef;inż. geodeta;6 179;1,82%
36;5;2;/cpr/sjm-36/pl/5d8dcf02-d0be-4f2e-9be9-4b5b68352fb0.html;Walkowski Piotr;inż. zootechnik;6 331;1,87%
36;7;1;/cpr/sjm-36/pl/4b4148ee-9f87-4223-bd78-4f3488b517b5.html;Witczak Mariusz Sebastian;politolog;31 263;9,23%
36;7;2;/cpr/sjm-36/pl/98cf63d4-a6e4-4556-b5e7-e7719f8e45fb.html;Adamczak Małgorzata;nauczyciel wychowania fizycznego;18 119;5,35%
36;7;3;/cpr/sjm-36/pl/7a79449d-df80-4540-b056-63635ca81b86.html;Borowiak Łukasz;ekonomista;11 545;3,41%
36;7;4;/cpr/sjm-36/pl/851fd7ea-ea43-4930-9d40-d04f32d07059.html;Orzechowski Maciej Bolesław;lekarz ginekolog;14 123;4,17%
36;7;6;/cpr/sjm-36/pl/1ffd6a3e-40d4-477d-a8d4-9465cf63b579.html;Ziemniak Wojciech Stanisław;nauczyciel wychowania fizycznego;12 713;3,75%
37;1;1;/cpr/sjm-37/pl/8ba1587d-ed3d-4a9a-940e-68342654da06.html;Czarnecki Witold Wojciech;wykładowca akademicki;10 201;3,89%
37;1;2;/cpr/sjm-37/pl/2be4a75d-1950-4cec-b333-66d579d6a5ac.html;Hofman Adam Andrzej;politolog;24 047;9,18%
37;1;3;/cpr/sjm-37/pl/e626621f-b6ac-405f-b904-98e812116ccf.html;Dolata Zbigniew;parlamentarzysta;11 939;4,56%
37;3;3;/cpr/sjm-37/pl/6a0965b8-cc9c-4bd9-9167-8eb69543b63b.html;Tomaszewski Tadeusz;ekonomista;11 267;4,30%
37;4;1;/cpr/sjm-37/pl/2478cc7a-17fb-4b56-8fa5-a3caa5d1a71d.html;Kwiatkowski Jacek;technik elektromechanik;13 380;5,11%
37;5;1;/cpr/sjm-37/pl/5e71275b-ca3d-41c2-90c8-8714c0a38902.html;Grzeszczak Eugeniusz Tomasz;magister inżynier rolnik;9 648;3,68%
37;7;1;/cpr/sjm-37/pl/c9fc2a4d-d85c-4a69-b0b2-3ec48d641877.html;Nowak Tomasz Piotr;poseł na Sejm RP;24 346;9,30%
37;7;3;/cpr/sjm-37/pl/1bf14a1d-afc8-4fce-9763-145d352cfa24.html;Arndt Paweł Antoni;poseł na Sejm RP;12 627;4,82%
37;7;4;/cpr/sjm-37/pl/4ec229d1-949e-4545-86d7-8804ceae6147.html;Poślednia Krystyna;samorządowiec;8 714;3,33%
38;1;1;/cpr/sjm-38/pl/09f5b25c-112e-4581-bf65-80cb8d3d597f.html;Szałamacha Paweł Włodzimierz;radca prawny;12 009;4,62%
38;1;2;/cpr/sjm-38/pl/005d9428-767b-403a-9fb3-301b6873473c.html;Kraczkowski Maks;prawnik;10 389;4,00%
38;3;1;/cpr/sjm-38/pl/5051d22a-75b2-4949-8cd7-cef335cf898a.html;Ajchler Romuald Kazimierz;rolnik;9 362;3,60%
38;4;1;/cpr/sjm-38/pl/773217a2-5602-4cba-b7d1-56dce639ce47.html;Najder Jacek;przedsiębiorca;11 701;4,50%
38;5;1;/cpr/sjm-38/pl/a3c45c8f-4065-453c-b6fd-3a9fbc40d7dd.html;Kalemba Stanisław;inż. rolnik;10 597;4,08%
38;7;1;/cpr/sjm-38/pl/f49ca19d-d4c8-4318-ae62-b533aa11343c.html;Szejnfeld Adam Stanisław;prawnik;45 764;17,60%
38;7;2;/cpr/sjm-38/pl/a874cc86-37e1-41c1-9e7b-c20eee830314.html;Rutnicki Jakub Adam;politolog;19 784;7,61%
38;7;3;/cpr/sjm-38/pl/59ca2b50-8530-4771-bb98-dc74db96db67.html;Janyska Maria Małgorzata;ekonomista;12 132;4,67%
38;7;8;/cpr/sjm-38/pl/ea5e2ef2-71d0-401e-9702-5bbf0ca0e157.html;Munyama Killion Munzele;nauczyciel akademicki;7 925;3,05%
39;1;1;/cpr/sjm-39/pl/1c077e4c-9f3b-4c78-b5f4-66ef32289d3b.html;Dziuba Tadeusz Antoni;inżynier technolog drewna;28 508;7,13%
39;1;11;/cpr/sjm-39/pl/446d84db-1aae-42db-9a07-7c1568fee610.html;Górski Tomasz Paweł;przedsiębiorca;9 197;2,30%
39;3;2;/cpr/sjm-39/pl/3a28be23-3710-4dad-86fe-3247e9360b87.html;Łybacka Krystyna Maria;nauczyciel akademicki;16 616;4,15%
39;4;1;/cpr/sjm-39/pl/c48e4f2d-74f1-4e18-9826-6c82d82ada5a.html;Banaszak Maciej;technik budownictwa;18 837;4,71%
39;7;1;/cpr/sjm-39/pl/763c1f2c-9b17-4014-8fca-d0fdc82a2af5.html;Grupiński Rafał Szymon;poseł na Sejm RP;40 510;10,13%
39;7;2;/cpr/sjm-39/pl/827082d8-a85c-424b-bf39-ec03fa245049.html;Kozłowska-Rajewicz Agnieszka;nauczyciel akademicki;27 807;6,95%
39;7;3;/cpr/sjm-39/pl/7a2df779-9903-47d4-bb15-afdb9d7e4be4.html;Dzikowski Waldy;poseł na Sejm RP;54 647;13,66%
39;7;5;/cpr/sjm-39/pl/05ddf371-0ce9-43a8-aec7-4fbc8b7df5b3.html;Szydłowska Bożena Stanisława;poseł na Sejm RP;14 352;3,59%
39;7;8;/cpr/sjm-39/pl/6a8eb7e9-5be9-4a65-9fff-676afddccf06.html;Fiedler Arkady Elpidio;poseł na Sejm RP;17 467;4,37%
39;7;10;/cpr/sjm-39/pl/92e3908b-c8ac-4519-9cec-099e3facdb14.html;Tomczak Jacek Jerzy;notariusz;14 547;3,64%
40;1;1;/cpr/sjm-40/pl/47521d21-bebb-4a57-b2c3-eb7042d223cf.html;Hoc Czesław;lekarz medycyny;19 942;9,27%
40;1;2;/cpr/sjm-40/pl/140d37e9-1da9-45a8-8d5f-282824668c75.html;Strzałkowski Stefan Zdzisław;nauczyciel;4 840;2,25%
40;3;1;/cpr/sjm-40/pl/65092124-61c9-4454-98c9-ee3c41c9f8a9.html;Wziątek Stanisław Czesław;nauczyciel;8 838;4,11%
40;4;1;/cpr/sjm-40/pl/21d09bb3-8344-431d-be96-cdfd278a52ce.html;Lewandowski Andrzej;mechanik;11 128;5,18%
40;7;1;/cpr/sjm-40/pl/5efb1623-4ee0-4ae0-b46b-3fcd7b8a9876.html;Gawłowski Stanisław;ekonomista;27 047;12,58%
40;7;2;/cpr/sjm-40/pl/9a80d82d-eb3f-40b4-983b-65b0d90fd904.html;Hok Marek Tomasz;lekarz;16 364;7,61%
40;7;4;/cpr/sjm-40/pl/92bf49c2-6aec-4111-b28b-d9ca49c21239.html;Suski Paweł;przedsiębiorca;7 741;3,60%
40;7;6;/cpr/sjm-40/pl/8bf3c3a4-5848-4fb5-95e1-9aecd0eee35a.html;Suchowiejko Wiesław Jacek;nauczyciel;8 724;4,06%
41;1;1;/cpr/sjm-41/pl/9d07207f-dc66-4cc3-b686-71ca5b510214.html;Brudziński Joachim Stanisław;politolog;38 700;10,16%
41;1;2;/cpr/sjm-41/pl/4ded293e-b312-49d2-bf26-86622ea32a51.html;Dobrzyński Leszek;politolog;6 107;1,60%
41;1;3;/cpr/sjm-41/pl/ff9cc421-9d03-4b1d-ac46-317e5c77d668.html;Jach Michał;ekonomista;4 383;1,15%
41;3;1;/cpr/sjm-41/pl/241c63aa-9cc3-42ec-976a-e2720a422086.html;Napieralski Grzegorz Bernard;politolog;23 940;6,28%
41;4;1;/cpr/sjm-41/pl/599008ff-9196-4207-a84b-471ac6fc33a6.html;Piątak Andrzej;inżynier elektronik;15 579;4,09%
41;7;1;/cpr/sjm-41/pl/f8938875-469d-4fbd-b91a-982aa0f20690.html;Arłukowicz Bartosz Adam;lekarz;101 746;26,70%
41;7;2;/cpr/sjm-41/pl/b06ca549-5d28-4153-8b86-9f846fa67cd1.html;Kochan Magdalena Maria;mgr sztuki;14 198;3,73%
41;7;3;/cpr/sjm-41/pl/c26982da-3e36-495a-bcf8-02794b1172b7.html;Litwiński Arkadiusz;mgr administracji;9 396;2,47%
41;7;4;/cpr/sjm-41/pl/e1306db8-962b-4b26-a934-8e5cc60474e6.html;Zaremba Renata;politolog;6 355;1,67%
41;7;5;/cpr/sjm-41/pl/330a2137-8be0-44f7-acd8-8fcad3fe4ec1.html;Oświęcimski Konstanty Tomasz;mgr administracji;7 459;1,96%
41;7;7;/cpr/sjm-41/pl/7cea3055-ef8f-4557-b85a-ecbe6705f2e3.html;Ławrynowicz Zofia;nauczyciel;5 057;1,33%
41;7;9;/cpr/sjm-41/pl/3250d3d7-e633-4a8b-9a24-3b1f8d37a0d9.html;Żmuda - Trzebiatowska Ewa Ilona;nauczyciel;4 906;1,29%
